Name,Extracted_name,Value,Raw_unit,Type
Lithium iodide,"[{'Li': '1.0', 'I': '1.0'}]",1E-8,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.00055,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.00026,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",2.307E-6,Scm−1,None
Li1.5PS3.3,"[{'Li': '1.5', 'P': '1.0', 'S': '3.3'}]",0.00031,mScm−1,None
Li3PO4,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}]",4.2E-18,Scm−1,None
Na3PS4,"[{'Na': '3.0', 'P': '1.0', 'S': '4.0'}]",0.0001,Scm−1,None
Li2S–P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.001,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",5,S/cm,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",21.5,Scm−1,None
Ba0.6La0.4F2.4,"[{'Ba': '0.6', 'La': '0.4', 'F': '2.4'}]",0.00019,S/cm,None
Li5+2xLa3Ta2−xYxO12,"[{'Li': '2*x+5', 'La': '3.0', 'Ta': '2-x', 'Y': 'x', 'O': '12.0'}]",0.000183,Scm−1,None
Li3.85Co0.15,"[{'Li': '3.85', 'Co': '0.15'}]",1.1E-8,Scm−1,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.0103,Scm−1,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",0.28,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-11,Scm−1,None
NaPF6-MFE / DEC / FEC,"[{'Na': '1.0', 'P': '1.0', 'F': '6.0'}]",0.00043,mScm−1,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",1E-8,Scm−1,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",1E-30,Scm−1,None
Ce0.76Gd0.24O1.88,"[{'Ce': '0.76', 'Gd': '0.24', 'O': '1.88'}]",0.0336,S/cm,None
CoOOH,"[{'Co': '1.0', 'O': '2.0', 'H': '1.0'}]",5,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",1.22E-6,Scm−1,None
Li3PO4,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}]",13,Scm−1,None
Li7P3S11,"[{'Li': '7.0', 'P': '3.0', 'S': '11.0'}]",0.0041,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.005,mScm−1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",0.087,mScm−1,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",1E-7,Scm−1,None
Li3.82Ga0.15Ti4.9O11.94,"[{'Li': '3.82', 'Ga': '0.15', 'Ti': '4.9', 'O': '11.94'}]",1.1E-8,Scm−1,None
Li(NH3)BH4,"[{'N': '1.0', 'H': '7.0', 'Li': '1.0', 'B': '1.0'}]",0.00221,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",0.00299,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.0001,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",2.3E-8,Scm−1,None
Li3.5Si0.5P0.5O4,"[{'Li': '3.5', 'Si': '0.5', 'P': '0.5', 'O': '4.0'}]",6.5E-6,Scm−1,None
NVP / C-5,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0000851,Scm−1,None
Li1+xAlxTi2 - x(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': 'x+1', 'Al': 'x', 'Ti': '2-x'}]",0.000265,Scm−1,None
Ge / C,"[{'Ge': '1.0'}, {'C': '1.0'}]",46,Scm−1,None
Li3.61Al0.13Ti4.9O11.8,"[{'Li': '3.61', 'Al': '0.13', 'Ti': '4.9', 'O': '11.8'}]",1.1E-8,Scm−1,None
LiFe0.97V0.03PO4 @ C,"[{'Li': '1.0', 'Fe': '0.97', 'V': '0.03', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}",0.0047,Scm−1,None
LiTaO3,"[{'Li': '1.0', 'Ta': '1.0', 'O': '3.0'}]",7,S/cm,None
Lithium trifluoromethanesulfonate,"[{'C': '1.0', 'F': '3.0', 'S': '1.0', 'O': '3.0', 'Li': '1.0'}]",2.8E-6,S/cm,None
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",4E-6,Scm−1,None
H2O2,"[{'H': '2.0', 'O': '2.0'}]",0.008,mScm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.00328,mScm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0001,S/cm,None
LaF3,"[{'La': '1.0', 'F': '3.0'}]",5,S/cm,None
HC104,"[{'H': '1.0', 'C': '104.0'}]",6,S/cm,None
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",0.0007,Scm−1,None
HBPS-(PMMA-b-PPEGMA)30 / CNT / Li,"[{'H': '1.0', 'B': '1.0', 'P': '1.0', 'S': '1.0'}]",0.0000106,Scm−1,None
Mn3O4,"[{'Mn': '3.0', 'O': '4.0'}]",1E-8,Scm−1,None
Polystyrene,"[{'C': '8.0', 'H': '8.0'}]",0.001,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.001,S/cm,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.000016,S/cm,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",7E-7,Scm−1,None
TiO2-P,"[{'Ti': '1.0', 'O': '2.0'}]",10,Scm−1,None
H2O / SO3H,"[{'H': '2.0', 'O': '1.0'}, {'S': '1.0', 'O': '3.0', 'H': '1.0'}]",0.002,S/cm,None
K2Cr2O7,"[{'K': '2.0', 'Cr': '2.0', 'O': '7.0'}]",54,Scm−1,None
P3OPy / C,"[{'P': 'y+3', 'O': '1.0'}, {'C': '1.0'}]",30.3,Scm-1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0001,Scm−1,None
LiVPO4F @ C,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",0.0024,Scm−1,None
NiO-GNS,"[{'Ni': '1.0', 'O': '1.0'}]",0.00136,Scm−1,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",0.00001,S/cm,None
Li3VO4,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}]",5.8E-6,Scm−1,None
Li4+xAlxSi1−xS4,"[{'Li': 'x+4', 'Al': 'x', 'Si': '1-x', 'S': '4.0'}]",0.00025,Scm−1,None
LiBON,"[{'Li': '1.0', 'B': '1.0', 'O': '1.0', 'N': '1.0'}]",8.1E-7,Scm−1,None
Alumina,"[{'Al': '2.0', 'O': '3.0'}]",0.2,Scm−1,None
SnP2O7,"[{'Sn': '1.0', 'P': '2.0', 'O': '7.0'}]",9,S/cm,None
Polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",1E-6,Scm−1,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",0.224,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1E-6,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.001,Scm−1,None
Hydroxide,"[{'O': '1.0', 'H': '1.0'}]",0.0122,mScm−1,None
Urea,"[{'N': '2.0', 'H': '4.0', 'C': '1.0', 'O': '1.0'}]",0.000406,S/cm,None
NiCo,"[{'Ni': '1.0', 'Co': '1.0'}]",1E-8,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1E-6,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.0000262,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
Li3BO3,"[{'Li': '3.0', 'B': '1.0', 'O': '3.0'}]",6.5E-6,Scm−1,None
GO / PPY / ITO,"[{'P': '2.0', 'Y': '1.0'}]",0.042,Scm−1,None
Fe3O4 / PANI-HCl-NC,"[{'Fe': '3.0', 'O': '4.0'}]",0.0084,S/cm,None
Li1.3Al0.3Ti1.7(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.3', 'Al': '0.3', 'Ti': '1.7'}]",0.0001608,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-7,Scm−1,None
TiO2 @ C-3,"[{'Ti': '1.0', 'O': '2.0'}]",0.0006027,Scm−1,None
Na4SiS4,"[{'Na': '4.0', 'Si': '1.0', 'S': '4.0'}]",0.00002,Scm−1,None
LiBH4,"[{'Li': '1.0', 'B': '1.0', 'H': '4.0'}]",0.001,Scm−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",0.01,Scm−1,None
Li5+xBaxLa3−xTa2O12,"[{'Li': 'x+5', 'Ba': 'x', 'La': '3-x', 'Ta': '2.0', 'O': '12.0'}]",4.4E-6,Scm−1,None
Pd / C,"[{'Pd': '1.0'}, {'C': '1.0'}]",0.025,mScm−1,None
Li3OCl,"[{'Li': '3.0', 'O': '1.0', 'Cl': '1.0'}]",3,Scm−1,None
YPO4,"[{'Y': '1.0', 'P': '1.0', 'O': '4.0'}]",0.00012,mScm−1,None
Ag2F,"[{'Ag': '2.0', 'F': '1.0'}]",0.0789,Scm−1,None
Li3N,"[{'Li': '3.0', 'N': '1.0'}]",0.0001,S/cm,None
Zn(ClO4)2,"[{'Cl': '2.0', 'O': '8.0', 'Zn': '1.0'}]",1E-8,Scm−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.0107,Scm−1,None
Potassium chloride,"[{'K': '1.0', 'Cl': '1.0'}]",0.01784,mScm−1,None
Sodium phosphate Na4Ni5(PO4)2(P2O,"[{'P': '6.0', 'O': '22.0', 'Na': '4.0', 'Ni': '5.0'}]",1E-6,Scm−1,None
Li2S2 / Li2S,"[{'Li': '2.0', 'S': '2.0'}, {'Li': '2.0', 'S': '1.0'}]",5E-30,Scm−1,None
Li5.75La3Ge0.75Nb1.25O12,"[{'Li': '5.75', 'La': '3.0', 'Ge': '0.75', 'Nb': '1.25', 'O': '12.0'}]",0.00012,Scm−1,None
NiBs,"[{'Ni': '1.0', 'B': 's'}]",0.001,Scm−1,None
Lithium iodide,"[{'Li': '1.0', 'I': '1.0'}]",0.00398,Scm−1,None
70Li2S·30P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.001,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.00002482,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.000013,Scm−1,None
ZrO2,"[{'Zr': '1.0', 'O': '2.0'}]",0.2,Scm−1,None
Sodium nitrate,"[{'Na': '1.0', 'N': '1.0', 'O': '3.0'}]",6.157E-7,S/cm,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.0000101,S/cm,None
LiOH,"[{'Li': '1.0', 'O': '1.0', 'H': '1.0'}]",0.000317,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.000015,Scm−1,None
ZnBr2,"[{'Zn': '1.0', 'Br': '2.0'}]",0.000035,S/cm,None
Mo6S8,"[{'Mo': '6.0', 'S': '8.0'}]",0.00025,mScm−1,None
LiFeBO3 / C,"[{'Li': '1.0', 'Fe': '1.0', 'B': '1.0', 'O': '3.0'}, {'C': '1.0'}]",0.0000475,Scm−1,None
LiLa0.01Cr0.13Mn1.86O4,"[{'Li': '1.0', 'La': '0.01', 'Cr': '0.13', 'Mn': '1.86', 'O': '4.0'}]",0.000027,S/cm,None
Li6PS5Br,"[{'Li': '6.0', 'P': '1.0', 'S': '5.0', 'Br': '1.0'}]",0.001,mScm−1,None
Li7La3ZrNb0.5Y0.5O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '1.0', 'Nb': '0.5', 'Y': '0.5', 'O': '12.0'}]",0.000653,Scm−1,None
PVdF,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.001,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",2.05,Scm−1,None
Na2-x(CB11H12)x(B12H12)1-x,"[{'C': 'x', 'B': '12-x', 'H': '12.0', 'Na': '2-x'}]",0.002,mScm−1,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",5E-30,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",0.00025,S/cm,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",6.9E-6,Scm−1,None
Li7P3S11,"[{'Li': '7.0', 'P': '3.0', 'S': '11.0'}]",0.0032,Scm−1,None
NVP / C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",0.000832,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.0049,mScm−1,None
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",0.002,Scm−1,None
Li7P3S11,"[{'Li': '7.0', 'P': '3.0', 'S': '11.0'}]",0.017,mScm−1,None
P2Se5,"[{'P': '2.0', 'Se': '5.0'}]",0.0006,Scm−1,None
Li2O–B2O3–SiO2,"[{'Li': '2.0', 'O': '1.0'}]",2.4E-8,Scm−1,None
ZrO2-20,"[{'Zr': '1.0', 'O': '2.0'}]",0.00367,mScm−1,None
BSCF,"[{'B': '1.0', 'S': '1.0', 'C': '1.0', 'F': '1.0'}]",2,Scm-1,None
Na2.8Ca0.1Al2P3O12,"[{'Na': '2.8', 'Ca': '0.1', 'Al': '2.0', 'P': '3.0', 'O': '12.0'}]",1.46E-8,Scm−1,None
ZnS @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",0.0657,Scm−1,None
GeO2,"[{'Ge': '1.0', 'O': '2.0'}]",0.0009,Scm−1,None
Lithium aluminum germanium phosph,"[{'P': '3.0', 'O': '12.0', 'Li': 'x+1', 'Al': 'x', 'Ge': '2-x'}]",2,S/cm,None
Li7La3Hf2O12,"[{'Li': '7.0', 'La': '3.0', 'Hf': '2.0', 'O': '12.0'}]",4,Scm−1,None
Li4P2S7,"[{'Li': '4.0', 'P': '2.0', 'S': '7.0'}]",0.001,Scm−1,None
Li2CO3,"[{'Li': '2.0', 'C': '1.0', 'O': '3.0'}]",0.0004,Scm−1,None
TiO2 @ C-3,"[{'Ti': '1.0', 'O': '2.0'}]",0.0000956,Scm−1,None
Pt / LiPON / Pt,"[{'Pt': '1.0'}, {'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}, {'Pt': '1.0'",1.16E-6,Scm−1,None
SnP2O7,"[{'Sn': '1.0', 'P': '2.0', 'O': '7.0'}]",1,S/cm,None
Li2S–GeS2–P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.0004,Scm−1,None
Li5La3Sb2O12,"[{'Li': '5.0', 'La': '3.0', 'Sb': '2.0', 'O': '12.0'}]",7.8E-6,Scm−1,None
Mg(OH)2,"[{'O': '2.0', 'H': '2.0', 'Mg': '1.0'}]",0.000482,mScm−1,None
Na3AlH6,"[{'Na': '3.0', 'Al': '1.0', 'H': '6.0'}]",5E-7,S/cm,None
(NH4)0.5V2O5,"[{'N': '0.5', 'H': '2.0', 'V': '2.0', 'O': '5.0'}]",0.001,Scm−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.00392,Scm−1,None
Li1.3Al0.3Ti1.7(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.3', 'Al': '0.3', 'Ti': '1.7'}]",0.0007,Scm−1,None
"LiBF4 / DMSO+1,3-DO","[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.01485,mScm−1,None
H3BO3,"[{'H': '3.0', 'B': '1.0', 'O': '3.0'}]",9,S/cm,None
LiNiPO4,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-14,S/cm,None
Fe3O4 / PANI-HCl-NC,"[{'Fe': '3.0', 'O': '4.0'}]",0.0002,S/cm,None
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",7E-11,Scm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.07,Scm−1,None
FeS2,"[{'Fe': '1.0', 'S': '2.0'}]",1,Scm-1,None
Li3PO4,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}]",4.6E-7,Scm−1,None
Ethylene carbonate,"[{'C': '3.0', 'H': '4.0', 'O': '3.0'}]",0.00027279,Scm−1,None
LiFePO4 / C nano-,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.0001,Scm−1,None
Hydroxide,"[{'O': '1.0', 'H': '1.0'}]",0.027,mScm−1,None
80Li2S·20P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.001,Scm−1,None
WO3·H2O / polyaniline,"[{'W': '1.0', 'O': '3.0'}]",0.001,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
Na1.5La1.5TeO6,"[{'Na': '1.5', 'La': '1.5', 'Te': '1.0', 'O': '6.0'}]",5.4E-8,Scm−1,None
( Al xMg1−2xLix)Al2O4,"[{'Al': 'x', 'Mg': '1.0'}]",0.0001,Scm−1,None
PAN / Mg(ClO4)2,"[{'Cl': '2.0', 'O': '8.0', 'Mg': '1.0'}]",0.002,Scm−1,None
KPC-750,"[{'K': '1.0', 'P': '1.0', 'C': '1.0'}]",3.5,Scm−1,None
PEO–PMMA / PEG / Ce(ClO4)3,"[{'Cl': '3.0', 'O': '12.0', 'Ce': '1.0'}]",0.00001,Scm−1,None
Li0.6Mn2O4,"[{'Li': '0.6', 'Mn': '2.0', 'O': '4.0'}]",3E-7,Scm−1,None
FeVO4,"[{'Fe': '1.0', 'V': '1.0', 'O': '4.0'}]",1E-7,Scm-1,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.01,Scm−1,None
AlPO4,"[{'Al': '1.0', 'P': '1.0', 'O': '4.0'}]",4,S/cm,None
Li3PO4,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}]",6.6E-8,Scm−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",0.000014,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-13,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.0000127,Scm−1,None
Na2O / Al2O3,"[{'Na': '2.0', 'O': '1.0'}, {'Al': '2.0', 'O': '3.0'}]",1E-6,Scm−1,None
Li2SO4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}]",1.498E-7,S/cm,None
Li2O2,"[{'Li': '2.0', 'O': '2.0'}]",1E-11,Scm−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.006,mScm−1,None
Li10GeP2S5,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '5.0'}]",3,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",2E-6,Scm−1,None
La2 / 3−xLi3xTiO3,"[{'La': '2/3-x', 'Li': '3*x', 'Ti': '1.0', 'O': '3.0'}]",0.001,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.0000225,S/cm,None
Ni2P-YS,"[{'Ni': '2.0', 'P': '1.0'}]",0.00001631,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.0109,Scm−1,None
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",0.0000158,Scm−1,None
MnO @ C-G,"[{'Mn': '1.0', 'O': '1.0'}]",0.00212,Scm−1,None
Li4−2xMgxSiO4,"[{'Li': '4-2*x', 'Mg': 'x', 'Si': '1.0', 'O': '4.0'}]",0.015,Scm−1,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.00154,Scm−1,None
PVCLi2SO4DBP,"[{'P': '1.0', 'V': '1.0', 'C': '1.0'}]",1E-8,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",1.4E-9,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.44E-7,Scm−1,None
Ethylene glycol,"[{'C': '2.0', 'H': '6.0', 'O': '2.0'}]",0.00022,S/cm,None
Li1.3Al0.3Ti1.7(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.3', 'Al': '0.3', 'Ti': '1.7'}]",0.00001,Scm−1,None
H3PO4,"[{'H': '3.0', 'P': '1.0', 'O': '4.0'}]",0.00021,Scm−1,None
LixFePO4,"[{'Li': 'x', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.01,Scm−1,None
PNMBI / 3.1H3PO4,"[{'H': '3.0', 'P': '1.0', 'O': '4.0'}]",1E-7,S/cm,None
PVdF-HFP-layered silicate,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",2,Scm−1,None
Acetic acid,"[{'C': '2.0', 'H': '4.0', 'O': '2.0'}]",0.00036,S/cm,None
Li2FeSiO4,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",2.8E-8,S/cm,None
75Li2S⋅15P2S5⋅10P2O5,"[{'Li': '2.0', 'S': '1.0'}]",0.00004,Scm−1,None
Li4Sr3Nb6O20,"[{'Li': '4.0', 'Sr': '3.0', 'Nb': '6.0', 'O': '20.0'}]",0.000096,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",3E-10,Scm−1,None
Na2S4,"[{'Na': '2.0', 'S': '4.0'}]",0.0085,Scm−1,None
Sc2(MoO4)3,"[{'Mo': '3.0', 'O': '12.0', 'Sc': '2.0'}]",0.00009,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.23,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",5.96E-7,S/cm,None
PSSPSI,"[{'P': '2.0', 'S': '3.0', 'I': '1.0'}]",0.004,Scm−1,None
H3BO3,"[{'H': '3.0', 'B': '1.0', 'O': '3.0'}]",2E-6,S/cm,None
Polyvinylidene difluoride,"[{'C': '2.0', 'H': '2.0', 'F': '2.0'}]",0.001,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.0001,Scm−1,None
Li2.05ZnAl0.05Si0.95O4,"[{'Li': '2.05', 'Zn': '1.0', 'Al': '0.05', 'Si': '0.95', 'O': '4.0'}]",4.17E-6,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0004,Scm−1,None
LiFe0.95V0.05PO4 / C,"[{'Li': '1.0', 'Fe': '0.95', 'V': '0.05', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}",0.000148,Scm−1,None
Lithium hexafluorophosphate,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",1.48E-6,S/cm,None
Lithium titanium phosphate,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",0.0013,Scm−1,None
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",8.8,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",3E-10,Scm−1,None
Li3OCl,"[{'Li': '3.0', 'O': '1.0', 'Cl': '1.0'}]",0.000046,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",5E-9,Scm−1,None
Nickel disulfide,"[{'S': '6.0', 'Ni': '2.0'}]",55,Scm−1,None
H2O : SO3,"[{'S': '1.0', 'O': '3.0'}]",0.1,Scm−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.00015,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0001,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
Li4GeS4–Li3PS4,"[{'Li': '4.0', 'Ge': '1.0', 'S': '4.0'}]",0.001,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",1.6,S/cm,None
Ce0.8Sm0.18Ca0.02O1.9,"[{'Ce': '0.8', 'Sm': '0.18', 'Ca': '0.02', 'O': '1.9'}]",0.0000568,Scm−1,None
Li4BN3H10,"[{'Li': '4.0', 'B': '1.0', 'N': '3.0', 'H': '10.0'}]",0.0002,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",0.0000723,Scm−1,None
Li3.4Si0.4P0.6S4,"[{'Li': '3.4', 'Si': '0.4', 'P': '0.6', 'S': '4.0'}]",0.0022,S/cm,None
Lanthanum fluoride,"[{'La': '1.0', 'F': '3.0'}]",1E-6,Scm−1,None
60Na2O-10Nb2O5-30P2O5NNP,"[{'Na': '2.0', 'O': '1.0'}]",0.001,Scm−1,None
CPEs,"[{'C': '1.0', 'P': '1.0', 'Es': '1.0'}]",7.2E-6,Scm−1,None
MnO @ NC-Z,"[{'Mn': '1.0', 'O': '1.0'}, {'N': '1.0', 'C': '1.0'}]",8.97E-6,Scm−1,None
PSF–PEO35+LiTFSI+SN,"[{'P': '1.0', 'S': '1.0', 'F': '1.0'}]",3,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",2.2E-7,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,Scm−1,None
Fe3O4 / GN-4,"[{'Fe': '3.0', 'O': '4.0'}]",50,Scm−1,None
LiBO2,"[{'Li': '1.0', 'B': '1.0', 'O': '2.0'}]",0.00035,Scm−1,None
