Name,Extracted_name,Value,Raw_unit,Type
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",30,Whkg−1,None
Li0.48TiOF2,"[{'Li': '0.48', 'Ti': '1.0', 'O': '1.0', 'F': '2.0'}]",275.69666667,Wh/kg,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",28,Whkg−1,None
MnO @ C-CNTs,"[{'Mn': '1.0', 'O': '1.0'}]",2244,Wh/kg,None
FeS2,"[{'Fe': '1.0', 'S': '2.0'}]",1000,Whkg−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",701,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",12.4,Whkg−1,None
Li-ion cathodes : LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",680,Whkg−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",25,Whkg−1,None
LiAl0.15Co0.75O2,"[{'Li': '1.0', 'Al': '0.15', 'Co': '0.75', 'O': '2.0'}]",560,Wh/kg,None
NVPF / C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}, {'C': '1.0'}]",408.83076923,Wh/kg,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",19.9,Whkg−1,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",103,Whkg−1,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",32.7,Whkg−1,None
NiCo2O4-AC,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",14.7,Wh/kg,None
CoTi,"[{'Co': '1.0', 'Ti': '1.0'}]",4200,Wh/kg,None
NiMoO4 / / AC,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",23.3,Whkg−1,None
Polyvinyl alcohol / polyvinyl pyr,"[{'O': '1.0', 'H': '4.0', 'C': '2.0'}]",10.3,Whkg−1,None
LiFePO4 / S-6,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",18.2625,Wh/kg,None
Sodium peroxide,"[{'Na': '2.0', 'O': '2.0'}]",1605,Whkg−1,None
Li1.98Mg0.01MnO3,"[{'Li': '1.98', 'Mg': '0.01', 'Mn': '1.0', 'O': '3.0'}]",944,Whkg−1,None
Cu / SnO2,"[{'Cu': '1.0'}, {'Sn': '1.0', 'O': '2.0'}]",722.00333333,Wh/kg,None
CO2 @ C,"[{'C': '1.0', 'O': '2.0'}, {'C': '1.0'}]",99.4,Whkg−1,None
NanNiCo2O4 / / AC,"[{'Na': 'n', 'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",60,Whkg−1,None
LiC104,"[{'Li': '1.0', 'C': '104.0'}]",605.27322581,Wh/kg,None
FexNi2-xP / P-C,"[{'Fe': 'x', 'Ni': '2-x', 'P': '1.0'}]",1672.5,Wh/kg,None
Li1.2Mn0.6Ni0.2O2,"[{'Li': '1.2', 'Mn': '0.6', 'Ni': '0.2', 'O': '2.0'}]",670.4330671,Wh/kg,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",650,Whkg−1,None
Li1−tCoO2,"[{'Li': '1-t', 'Co': '1.0', 'O': '2.0'}]",676.5,Wh/kg,None
Na4Fe(CN)6 / C,"[{'C': '6.0', 'N': '6.0', 'Na': '4.0', 'Fe': '1.0'}, {'C': '1.0'}]",300.05,Wh/kg,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",77.8,Whkg−1,None
Ni3S2 / Ni,"[{'Ni': '3.0', 'S': '2.0'}, {'Ni': '1.0'}]",44.89,Wh/kg,None
La2S3,"[{'La': '2.0', 'S': '3.0'}]",23,Whkg−1,None
FeOOH-5,"[{'Fe': '1.0', 'O': '2.0', 'H': '1.0'}]",3037.5,Wh/kg,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",1750,Wh/kg,None
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",7.6,Whkg−1,None
SnCo,"[{'Sn': '1.0', 'Co': '1.0'}]",105.42857143,Wh/kg,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",19.1,Whkg−1,None
Ni3V2O8,"[{'Ni': '3.0', 'V': '2.0', 'O': '8.0'}]",1014.6353714,Wh/kg,None
Ni(OH)2 / graphene / / rGO,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",29,Whkg−1,None
CuCo2O4 @ CoMoO4 / / AC,"[{'Cu': '1.0', 'Co': '3.0', 'O': '8.0', 'Mo': '1.0'}]",49,Wh/kg,None
PbO2 / AC,"[{'Pb': '1.0', 'O': '2.0'}]",26.5,Whkg−1,None
FeF3,"[{'Fe': '1.0', 'F': '3.0'}]",1320,Whkg−1,None
TiO2-700,"[{'Ti': '1.0', 'O': '2.0'}]",237.6,Wh/kg,None
CGN / SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",1588.2,Wh/kg,None
Lithium titanate / carbon,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",29,Whkg−1,None
PSS,"[{'P': '1.0', 'S': '2.0'}]",3574,Wh/kg,None
Na4Ti6O14,"[{'Na': '4.0', 'Ti': '6.0', 'O': '14.0'}]",61.3585,Wh/kg,None
Li2O2,"[{'Li': '2.0', 'O': '2.0'}]",3505,Whkg−1,None
Copper vanadates,"[{'Cu': '1.0', 'V': '1.0', 'O': '4.0'}]",1068.32,Wh/kg,None
SnSe2 / GNS,"[{'Sn': '1.0', 'Se': '2.0'}]",149.66260714,Wh/kg,None
In2O3 / carbon,"[{'In': '2.0', 'O': '3.0'}]",4230,Wh/kg,None
Graphene / LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",544.06,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",530,Wh/kg,None
CuO / GNS,"[{'Cu': '1.0', 'O': '1.0'}]",2204.55,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",5.42,Whkg−1,None
MnO2 / / Fe2O3,"[{'Mn': '1.0', 'O': '2.0'}, {'Fe': '2.0', 'O': '3.0'}]",41.8,Whkg−1,None
ZnFe2O4 / / Ni(OH)2,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",33,Whkg−1,None
Na0.73CoO2,"[{'Na': '0.73', 'Co': '1.0', 'O': '2.0'}]",82.4084625,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",11.4,Wh/kg,None
CN-700,"[{'C': '1.0', 'N': '1.0'}]",108.125,Wh/kg,None
TiO2 / CNTs,"[{'Ti': '1.0', 'O': '2.0'}]",288.51851852,Wh/kg,None
Na3MnPO4CO3,"[{'Na': '3.0', 'Mn': '1.0', 'P': '1.0', 'O': '7.0', 'C': '1.0'}]",374,Wh/kg,None
CoSb,"[{'Co': '1.0', 'Sb': '1.0'}]",300.125,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",44.5,Whkg−1,None
Co3O4 @ NiO nano,"[{'Co': '3.0', 'O': '4.0'}]",196,Whkg−1,None
Ag / TiO2,"[{'Ag': '1.0'}, {'Ti': '1.0', 'O': '2.0'}]",404.44772222,Wh/kg,None
Lithium oxide,"[{'Li': '2.0', 'O': '1.0'}]",2790,Whkg−1,None
Na2Fe3(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '2.0', 'Fe': '3.0'}]",120,Wh/kg,None
V2O3 @ MoS2,"[{'V': '2.0', 'O': '3.0'}, {'Mo': '1.0', 'S': '2.0'}]",31.8,Whkg−1,None
MoS2 / PPy,"[{'Mo': '1.0', 'S': '2.0'}, {'P': 'y+1'}]",57.5,Whkg−1,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",13.4,Wh/kg,None
Sn+4.4LiNi0.5Mn1.5O4 = Li4.4xSn+4,"[{'Sn': '8.8', 'Li': '3.4*x+2', 'Ni': '1.0', 'Mn': '3.0', 'O': '5.0'}]",450,Whkg−1,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",12,Whkg−1,None
NS-LNCM,"[{'N': '1.0', 'S': '1.0'}]",700.5,Whkg−1,None
Li / Br,"[{'Li': '1.0'}, {'Br': '1.0'}]",232.6,Wh/kg,None
CuxZnySnzS(x+y+z),"[{'Cu': 'x', 'Zn': 'y', 'Sn': 'z', 'S': 'x+y+z'}]",11.08,Wh/kg,None
LiCoO2 / graphite,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",387,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",586,Whkg−1,None
RuO2·0.5H2O,"[{'Ru': '1.0', 'O': '2.0'}]",149,Whkg−1,None
Cu6Sn5 @ SnO2–C,"[{'Cu': '6.0', 'Sn': '5.0'}, {'Sn': '1.0', 'O': '2.0'}]",928.21404762,Wh/kg,None
CoGeO3,"[{'Co': '1.0', 'Ge': '1.0', 'O': '3.0'}]",1249.33,Wh/kg,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",25,Whkg−1,None
TiO2 / graphene,"[{'Ti': '1.0', 'O': '2.0'}]",263,Wh/kg,Anod
LFP @ graphene,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",316.8264375,Wh/kg,None
CGN / SnO2 / Fe-5,"[{'Sn': '1.0', 'O': '2.0'}]",709.1909375,Wh/kg,None
Li4Ti4.95Zr0.05O12,"[{'Li': '4.0', 'Ti': '4.95', 'Zr': '0.05', 'O': '12.0'}]",181.74692308,Wh/kg,None
NiO-doped NiF2,"[{'Ni': '1.0', 'F': '2.0'}]",890,Wh/kg,None
Fe3O4 / C-2,"[{'Fe': '3.0', 'O': '4.0'}]",2576,Wh/kg,None
NbSe3,"[{'Nb': '1.0', 'Se': '3.0'}]",526.25275,Wh/kg,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",42.6,Whkg−1,None
Li / / Br,"[{'Li': '1.0'}, {'Br': '1.0'}]",120,Whkg−1,None
CoMoO4–NiMoO4,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",30.86,Whkg−1,None
Co9S8 / / AC,"[{'Co': '9.0', 'S': '8.0'}]",12.5,Whkg−1,None
HeTiO2eC,"[{'He': '1.0', 'Ti': '1.0', 'O': '2*e', 'C': '1.0'}]",505.38,Wh/kg,None
Lithium / sulfur,"[{'Li': '1.0'}, {'S': '1.0'}]",2600,Whkg−1,None
Cu(OH)2 / Cu,"[{'O': '2.0', 'H': '2.0', 'Cu': '1.0'}, {'Cu': '1.0'}]",53.708,Wh/kg,None
V2O5 / Ketjin black,"[{'V': '2.0', 'O': '5.0'}]",56.82,Whkg−1,None
Li / Na,"[{'Li': '1.0'}, {'Na': '1.0'}]",1670,Whkg−1,Anod
NiO–SnO2 / GNs,"[{'Ni': '1.0', 'O': '1.0'}]",16.422,Wh/kg,None
CoxNi1−x(OH)2 / / PPD-rGO,"[{'O': '2.0', 'H': '2.0', 'Co': 'x', 'Ni': '1-x'}]",72,Whkg−1,None
ZnSe / C,"[{'Zn': '1.0', 'Se': '1.0'}, {'C': '1.0'}]",1575.3571429,Wh/kg,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",27.1,Whkg−1,None
Na0.7MnO2,"[{'Na': '0.7', 'Mn': '1.0', 'O': '2.0'}]",361.10918182,Wh/kg,None
CNO–CuO,"[{'C': '1.0', 'N': '1.0', 'O': '1.0'}]",31.9,Whkg−1,None
Molybdenum disulfide,"[{'S': '6.0', 'Mo': '1.0'}]",945.69711538,Wh/kg,None
KxMnO2,"[{'K': 'x', 'Mn': '1.0', 'O': '2.0'}]",278.3,Wh/kg,None
PCNs,"[{'P': '1.0', 'C': '1.0', 'N': 's'}]",40,Whkg−1,None
NiCo2S4 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",25.5,Whkg−1,None
Silicon diphosphide,"[{'Si': '1.0', 'P': '2.0'}]",290,Wh/kg,None
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",873,Whkg−1,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",71.9,Whkg−1,None
LiNi0.57Mg0.03Co0.25Mn0.15O2,"[{'Li': '1.0', 'Ni': '0.57', 'Mg': '0.03', 'Co': '0.25', 'Mn': '0.15', 'O': '2.",1112.8,Wh/kg,None
Ca2Fe2O5,"[{'Ca': '2.0', 'Fe': '2.0', 'O': '5.0'}]",462.2875,Wh/kg,None
Na2CO3,"[{'Na': '2.0', 'C': '1.0', 'O': '3.0'}]",774.2616,Wh/kg,None
Vanadium Oxide,"[{'V': '2.0', 'O': '5.0'}]",150,Wh/kg,None
Li2.95Na0.05VO4,"[{'Li': '2.95', 'Na': '0.05', 'V': '1.0', 'O': '4.0'}]",352.60172308,Wh/kg,None
FeS2 @ FeSO4,"[{'Fe': '1.0', 'S': '2.0'}, {'Fe': '1.0', 'S': '1.0', 'O': '4.0'}]",2873.4,Wh/kg,None
Ni @ Ni3S2 / / AC,"[{'Ni': '4.0', 'S': '2.0'}]",183,Whkg−1,None
SrLi2Ti6O14,"[{'Sr': '1.0', 'Li': '2.0', 'Ti': '6.0', 'O': '14.0'}]",143.78,Wh/kg,None
Zn / LiV2(PO4)3,"[{'Zn': '1.0'}, {'P': '3.0', 'O': '12.0', 'Li': '1.0', 'V': '2.0'}]",218,Whkg−1,None
Li4.25Ti4.75V0.25O12,"[{'Li': '4.25', 'Ti': '4.75', 'V': '0.25', 'O': '12.0'}]",74,Wh/kg,None
Na0.44Mn0.56Co0.44O2,"[{'Na': '0.44', 'Mn': '0.56', 'Co': '0.44', 'O': '2.0'}]",394,Wh/kg,None
Li / FeS2,"[{'Li': '1.0'}, {'Fe': '1.0', 'S': '2.0'}]",860,Wh/kg,None
Lithium vanadate,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}]",232.68875,Wh/kg,None
ZnSO4,"[{'Zn': '1.0', 'S': '1.0', 'O': '4.0'}]",149,Whkg−1,None
PVA / Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",34.1,Whkg−1,None
Mn(II),"[{'I': '2.0', 'Mn': '1.0'}]",645.87271088,Wh/kg,None
CNT / CoS @ C,"[{'Co': '1.0', 'S': '1.0', 'C': '1.0'}]",1150.5,Wh/kg,None
COOH,"[{'C': '1.0', 'O': '2.0', 'H': '1.0'}]",83.763560474,Wh/kg,None
LiFe0.15Mn0.85PO4,"[{'Li': '1.0', 'Fe': '0.15', 'Mn': '0.85', 'P': '1.0', 'O': '4.0'}]",585.2,Wh/kg,None
Si @ C,"[{'Si': '1.0'}, {'C': '1.0'}]",239,Whkg−1,None
BiF3,"[{'Bi': '1.0', 'F': '3.0'}]",969,Wh/kg,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",200,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",80.7,Whkg−1,None
Ti0.75Fe0.25[Fe(CN)6]0.96·1.9H2O,"[{'C': '5.76', 'N': '5.76', 'Fe': '1.21', 'Ti': '0.75'}]",381.5,Wh/kg,None
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",466,Wh/kg,None
Silicon dioxide,"[{'Si': '1.0', 'O': '2.0'}]",29.415,Wh/kg,None
V2O5-i,"[{'V': '2.0', 'O': '5.0'}]",55.666666667,Wh/kg,None
NVPF,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}]",500,Whkg-1,Cath
Hydrazine,"[{'N': '2.0', 'H': '4.0'}]",30,Whkg−1,None
Cr2O3,"[{'Cr': '2.0', 'O': '3.0'}]",593.35714286,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",18,Whkg−1,None
MnO2 / GNS / / MoS2 / GNS,"[{'Mn': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'S': '2.0'}]",25.2,Whkg−1,None
Li4Ti5O12 @ graphene,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",245.6375,Wh/kg,None
Li / NiS2,"[{'Li': '1.0'}, {'Ni': '1.0', 'S': '2.0'}]",1203,Wh/kg,None
MnO2 / CNF,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",36,Whkg−1,None
Li1.02Ni0.5Mn1.5O4,"[{'Li': '1.02', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",556.29,Wh/kg,None
Hydroxide / / grapheneRGO,"[{'O': '1.0', 'H': '1.0'}]",46,Whkg−1,None
NaBr / Ni,"[{'Na': '1.0', 'Br': '1.0'}, {'Ni': '1.0'}]",314,Wh/kg,None
Ni2P / Ni12P5,"[{'Ni': '2.0', 'P': '1.0'}, {'Ni': '12.0', 'P': '5.0'}]",32.1,Whkg−1,None
Mn2O3-H,"[{'Mn': '2.0', 'O': '3.0'}]",1571,Wh/kg,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",2600,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",96,Wh/kg,None
Li2FePO4F,"[{'Li': '2.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",700,Whkg−1,None
K2V8O21,"[{'K': '2.0', 'V': '8.0', 'O': '21.0'}]",197.14166667,Wh/kg,None
PF-Ti3C2Tx-500,"[{'P': '1.0', 'F': '1.0'}]",352.1652,Wh/kg,None
Li3V2O5,"[{'Li': '3.0', 'V': '2.0', 'O': '5.0'}]",1269.021,Wh/kg,None
Li / FeS2,"[{'Li': '1.0'}, {'Fe': '1.0', 'S': '2.0'}]",860,Wh/kg,None
Graphene / Li2S,"[{'Li': '2.0', 'S': '1.0'}]",256.4,Wh/kg,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",10.1,Whkg−1,None
S / PPy,"[{'S': '1.0'}, {'P': 'y+1'}]",1889.3333333,Wh/kg,None
Graphite / LFP–SCNTs-W2,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",409.375,Wh/kg,None
Na2Ti3O7,"[{'Na': '2.0', 'Ti': '3.0', 'O': '7.0'}]",34,Whkg−1,None
MnMoO4,"[{'Mn': '1.0', 'Mo': '1.0', 'O': '4.0'}]",102,Whkg−1,None
MnO2 / graphene,"[{'Mn': '1.0', 'O': '2.0'}]",17,Whkg−1,None
MnO2 / carbon,"[{'Mn': '1.0', 'O': '2.0'}]",14.1,Whkg−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",600,Whkg−1,None
NVP-C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",26,Whkg−1,None
YP50,"[{'Y': '1.0', 'P': '50.0'}]",51,Whkg−1,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",42.3,Wh/kg,None
LTO / C-800,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",267.00625,Wh/kg,None
NiO / Ni,"[{'Ni': '1.0', 'O': '1.0'}, {'Ni': '1.0'}]",11.7,Whkg−1,None
Co oxide,"[{'Co': '2.0', 'O': '3.0'}]",614.96111111,Wh/kg,None
Li3.33Cu1.005Ti4.665O12 / CuO,"[{'Li': '3.33', 'Cu': '1.005', 'Ti': '4.665', 'O': '12.0'}, {'Cu': '1.0', 'O':",137.66857143,Wh/kg,None
RuO2-B-rGO,"[{'Ru': '1.0', 'O': '2.0'}]",4150,Wh/kg,None
SnO2 @ K-PAF-1-550,"[{'Sn': '1.0', 'O': '2.0'}]",720.73823529,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",727,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",23.4,Whkg−1,None
Li / MnO2,"[{'Li': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",855,Wh/kg,None
MnO2 / C-3,"[{'Mn': '1.0', 'O': '2.0'}]",20,Whkg−1,None
Zn / α-MnO2,"[{'Zn': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",183.00125,Wh/kg,None
Thiourea,"[{'C': '1.0', 'H': '4.0', 'N': '2.0', 'S': '1.0'}]",5,Whkg−1,None
Fe3O4-ONCs @ rGO,"[{'Fe': '3.0', 'O': '4.0'}]",488.4,Wh/kg,None
Isopropanol,"[{'C': '3.0', 'H': '8.0', 'O': '1.0'}]",552.765,Wh/kg,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",17.9,Whkg−1,None
Co9S8 / / AC,"[{'Co': '9.0', 'S': '8.0'}]",21.3,Whkg−1,None
Co(III),"[{'I': '3.0', 'Co': '1.0'}]",194.45234286,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",46.8,Whkg−1,None
PVdF-TrFE,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",371.25,Wh/kg,None
NiCoP @ NiCoP,"[{'Ni': '1.0', 'Co': '1.0', 'P': '1.0'}, {'Ni': '1.0', 'Co': '1.0', 'P': '1.0'}",18.5,Whkg−1,None
Co3O4 @ NiO nano,"[{'Co': '3.0', 'O': '4.0'}]",122.89,Whkg−1,None
SnSO4·VOSO4,"[{'Sn': '1.0', 'S': '1.0', 'O': '4.0'}]",70,Whkg−1,None
Cu / Li4Ti5O12,"[{'Cu': '1.0'}, {'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",225.23142857,Wh/kg,None
LixAg2V4O11,"[{'Li': 'x', 'Ag': '2.0', 'V': '4.0', 'O': '11.0'}]",272.25,Wh/kg,None
Li2ZnTi3O8 / La2O3,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '3.0', 'O': '8.0'}, {'La': '2.0', 'O': '3.0'}",195.53914286,Wh/kg,None
CoMoO4-G,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",7.1,Whkg−1,None
Zn(CF3SO3)2,"[{'C': '2.0', 'F': '6.0', 'S': '2.0', 'O': '6.0', 'Zn': '1.0'}]",265.584375,Wh/kg,None
Na3V1.98(PO4)3-xF3x / C,"[{'P': '3-x', 'O': '12-4*x', 'Na': '3.0', 'V': '1.98', 'F': '3*x'}, {'C': '1.0'",84.866285714,Wh/kg,None
Sb / C,"[{'Sb': '1.0'}, {'C': '1.0'}]",557.75185,Wh/kg,None
SnS2 @ rGO-1,"[{'Sn': '1.0', 'S': '2.0'}]",3204.4,Wh/kg,None
AC / LiCrTiO4,"[{'Li': '1.0', 'Cr': '1.0', 'Ti': '1.0', 'O': '4.0'}]",25,Whkg−1,None
AC / / h-BN / C,"[{'B': '1.0', 'N': '1.0'}, {'C': '1.0'}]",14,Whkg−1,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",39.4,Whkg−1,None
ReS2 / rGO,"[{'Re': '1.0', 'S': '2.0'}]",1762.5,Wh/kg,None
"P(ANI-co-ATA, 8 : 2)∥LTO","[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",26.1,Whkg−1,None
Lithium iron phosphate,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",208.9,Whkg−1,None
MoO2 / C nanowires,"[{'Mo': '1.0', 'O': '2.0'}]",1787.1,Wh/kg,None
Hydrazine,"[{'N': '2.0', 'H': '4.0'}]",11.3,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",27.2,Whkg−1,None
Li / FeS2,"[{'Li': '1.0'}, {'Fe': '1.0', 'S': '2.0'}]",150,Wh/kg,None
Na0.7Ni0.33Mn0.67O2,"[{'Na': '0.7', 'Ni': '0.33', 'Mn': '0.67', 'O': '2.0'}]",258,Wh/kg,None
FeOOH / Ag / ZnO,"[{'Fe': '1.0', 'O': '2.0', 'H': '1.0'}, {'Ag': '1.0'}, {'Zn': '1.0', 'O': '1.0'",11.2,Whkg−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",456,Whkg−1,None
LiMn2O4 / graphite,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",314,Whkg−1,None
0.5Li2MnO3 · 0.5Li(Mn0.5Ni0.5)O2,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",841.8,Wh/kg,None
POSS,"[{'P': '1.0', 'O': '1.0', 'S': '2.0'}]",777,Wh/kg,None
Li1.95Mg0.05Na2Ti6O14,"[{'Li': '1.95', 'Mg': '0.05', 'Na': '2.0', 'Ti': '6.0', 'O': '14.0'}]",347.54285714,Wh/kg,None
NiCoO2,"[{'Ni': '1.0', 'Co': '1.0', 'O': '2.0'}]",25.7,Wh/kg,None
FeAl,"[{'Fe': '1.0', 'Al': '1.0'}]",447.77,Whkg−1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",10,Whkg−1,None
NiCo2S4 / PANI / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",54.1,Whkg−1,None
S2− / S,"[{'S': '2'}, {'S': '1.0'}]",355.2,Wh/kg,None
CoO / NiSix,"[{'Co': '1.0', 'O': '1.0'}, {'Ni': '1.0', 'Si': 'x'}]",937.33333333,Wh/kg,None
MnCo2O4 @ Co3O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Co': '3.0', 'O': '4.0'}]",31,Whkg−1,None
V2O5 / graphene,"[{'V': '2.0', 'O': '5.0'}]",617,Whkg−1,None
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",581,Whkg−1,None
LiBr,"[{'Li': '1.0', 'Br': '1.0'}]",200,Whkg−1,None
NiCo2O4-UNSA @ NiMoO4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}",52.6,Whkg−1,None
GaSe,"[{'Ga': '1.0', 'Se': '1.0'}]",759.304,Wh/kg,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",620,Whkg−1,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",33.9,Whkg−1,None
Fe3O4 @ Fe3N,"[{'Fe': '3.0', 'O': '4.0'}, {'Fe': '3.0', 'N': '1.0'}]",1547.7083333,Wh/kg,None
KMnO4,"[{'K': '1.0', 'Mn': '1.0', 'O': '4.0'}]",15,Wh/kg,None
CoMnNiS / CNT,"[{'Co': '1.0', 'Mn': '1.0', 'Ni': '1.0', 'S': '1.0'}]",8.4,Whkg−1,None
NaNiF3,"[{'Na': '1.0', 'Ni': '1.0', 'F': '3.0'}]",36.3,Wh/kg,None
LiAl0.05Si0.05Mg0.05Mn1.85O4,"[{'Li': '1.0', 'Al': '0.05', 'Si': '0.05', 'Mg': '0.05', 'Mn': '1.85', 'O': '4.",375.235,Wh/kg,None
BiNbO4,"[{'Bi': '1.0', 'Nb': '1.0', 'O': '4.0'}]",120,Wh/kg,None
CNT / TiO2-B,"[{'Ti': '1.0', 'O': '2.0'}]",25,Whkg−1,None
