Compound_name,Extracted_name,Type,Molecular_weight,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
NiCl2 / NiS2 @ C,"[{'Ni': '1.0', 'Cl': '2.0'}, {'Ni': '1.0', 'S': '2.0', 'C': '1.0'}]",Cathode,0.004239387888329482,0.21738251270691825,0.5422396856581532,0.829580883386069
V3O7Â·H2O,"[{'V': '3.0', 'O': '7.0'}]",Cathode,0.004245852043429455,0.013777700162685319,0.42727706344906335,0.829580883386069
Nb2O5 / graphene,"[{'Nb': '2.0', 'O': '5.0'}]",Anode,0.004261822783682698,0.060561218393551414,0.5854616895874263,0.829580883386069
MoSe2 / C,"[{'Mo': '1.0', 'Se': '2.0'}, {'C': '1.0'}]",Anode,0.004263372244081194,0.07398045937922224,0.42727706344906335,0.829580883386069
TiO2 / MoS2 @ NC-800-7,"[{'Ti': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'S': '2.0', 'N': '1.0', 'C': '1.0'}]",Anode,0.00426417925470541,0.12292392393312437,0.42727706344906335,0.829580883386069
BiF3,"[{'Bi': '1.0', 'F': '3.0'}]",Cathode,0.004264518199167581,0.08845669537403836,0.42727706344906335,0.829580883386069
Zn2GeO4,"[{'Zn': '2.0', 'Ge': '1.0', 'O': '4.0'}]",Anode,0.004287308179195453,0.06662745061995055,0.42727706344906335,0.829580883386069
LiMn3O6,"[{'Li': '1.0', 'Mn': '3.0', 'O': '6.0'}]",Cathode,0.00429315093611478,0.03905366777268173,0.42727706344906335,0.829580883386069
FeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Fe': '2.0'}]",Cathode,0.004293957946738996,0.026875247015138003,0.6777996070726915,0.9319721085645115
Na2MnP2O7,"[{'Na': '2.0', 'Mn': '1.0', 'P': '2.0', 'O': '7.0'}]",Cathode,0.004407923987090841,0.01763802976130295,0.42727706344906335,0.8999589831831051
Na2FeP2O7,"[{'Na': '2.0', 'Fe': '1.0', 'P': '2.0', 'O': '7.0'}]",Cathode,0.004422563159814126,0.02090092739822976,0.5854616895874263,0.829580883386069
SnSe2,"[{'Sn': '1.0', 'Se': '2.0'}]",Anode,0.0044368633880752404,0.09994577156040037,0.42727706344906335,0.829580883386069
Li1.05Al0.02Mn1.98S3.02O3.98,"[{'Li': '1.05', 'Al': '0.02', 'Mn': '1.98', 'S': '3.02', 'O': '3.98'}]",Cathode,0.004444111957501953,0.028943280728683164,0.42727706344906335,0.829580883386069
In2O3,"[{'In': '2.0', 'O': '3.0'}]",Anode,0.004452761497372304,0.5236629013134312,0.23182711198428285,0.5828289598735482
Li1.05Ga0.02Mn1.98S3.02O3.98,"[{'Li': '1.05', 'Ga': '0.02', 'Mn': '1.98', 'S': '3.02', 'O': '3.98'}]",Cathode,0.0044579089339378064,0.026415683967683522,0.42727706344906335,0.829580883386069
Na3MnCO3PO4,"[{'Na': '3.0', 'Mn': '1.0', 'C': '1.0', 'O': '7.0', 'P': '1.0'}]",Cathode,0.004472920622765231,0.02692120331988345,0.42727706344906335,0.829580883386069
NaTi3O6OHÂ·2H2O,"[{'Na': '1.0', 'Ti': '3.0', 'O': '7.0', 'H': '1.0'}]",Anode,0.004484315612779167,0.04594711348449894,0.42727706344906335,0.829580883386069
ZnSnS3,"[{'Zn': '1.0', 'Sn': '1.0', 'S': '3.0'}]",Anode,0.0044952586768435415,0.04371823270434471,0.42727706344906335,0.829580883386069
H2V3O8,"[{'H': '2.0', 'V': '3.0', 'O': '8.0'}]",Cathode,0.004536617971334633,0.04663645805568066,0.42727706344906335,0.829580883386069
Zr(HPO4)2,"[{'H': '2.0', 'P': '2.0', 'O': '8.0', 'Zr': '1.0'}]",Anode,0.004542226695172937,0.027105028538865244,0.42727706344906335,0.829580883386069
Li5MnV2O6,"[{'Li': '5.0', 'Mn': '1.0', 'V': '2.0', 'O': '6.0'}]",Anode,0.004612194516292502,0.06892526585722294,0.42727706344906335,0.829580883386069
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",Cathode,0.0046160923776074675,0.04594711348449894,0.7210216110019645,1.0
FeGe @ Fe2O3,"[{'Fe': '1.0', 'Ge': '1.0'}, {'Fe': '2.0', 'O': '3.0'}]",Anode,0.004622637233769862,0.18381602772084302,0.42727706344906335,0.829580883386069
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",Anode,0.004676787646654784,0.284805007398965,0.4872298624754419,0.9796916735861704
Na2Fe(SO4)2,"[{'S': '2.0', 'O': '8.0', 'Na': '2.0', 'Fe': '1.0'}]",Cathode,0.004715846960866859,0.0188328936846846,0.7033398821218074,0.829580883386069
Cu / Fe3O4,"[{'Cu': '1.0'}, {'Fe': '3.0', 'O': '4.0'}]",Anode,0.004734246803098994,0.04594711348449894,0.42727706344906335,0.6498564411408678
Fe3S4,"[{'Fe': '3.0', 'S': '4.0'}]",Anode,0.004745512671413055,0.14548846956313938,0.42727706344906335,0.829580883386069
Li3VO4 / MoS2,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}, {'Mo': '1.0', 'S': '2.0'}]",Anode,0.0047463600325684824,0.1794961350747709,0.42727706344906335,0.829580883386069
Nb2O5 / S,"[{'Nb': '2.0', 'O': '5.0'}, {'S': '1.0'}]",Cathode,0.004779277995930271,0.2961791928234634,0.42727706344906335,0.829580883386069
SnFe3C,"[{'Sn': '1.0', 'Fe': '3.0', 'C': '1.0'}]",Anode,0.004785556538586675,0.022968961111774922,0.42727706344906335,0.829580883386069
Fe3O4 / Fe / C,"[{'Fe': '3.0', 'O': '4.0'}, {'Fe': '1.0'}, {'C': '1.0'}]",Cathode,0.00480381111890645,0.9191169036480114,0.4479371316306482,0.829580883386069
SnSbCo,"[{'Sn': '1.0', 'Sb': '1.0', 'Co': '1.0'}]",Anode,0.004804069362306199,0.01515638930504876,0.42727706344906335,0.829580883386069
Co / Co3O4,"[{'Co': '1.0'}, {'Co': '3.0', 'O': '4.0'}]",Anode,0.004809314931363606,0.22977233246629103,0.42727706344906335,0.829580883386069
Fe3O4 / Ni / C,"[{'Fe': '3.0', 'O': '4.0'}, {'Ni': '1.0'}, {'C': '1.0'}]",Anode,0.004849778444061818,0.09466079651467385,0.42727706344906335,0.829580883386069
SeS7 / CNT,"[{'Se': '1.0', 'S': '7.0'}]",Cathode,0.0048684365296937015,0.20288789419020395,0.42727706344906335,0.829580883386069
Ti4O7 / MCO,"[{'Ti': '4.0', 'O': '7.0'}]",Cathode,0.004869566344567605,0.5744446180571512,0.4282907662082514,0.829580883386069
Co3O4âNi @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",Anode,0.004883769731553814,0.14015753821266738,0.42727706344906335,0.7098810512310048
Mn2SnO4 @ C,"[{'Mn': '2.0', 'Sn': '1.0', 'O': '4.0'}, {'C': '1.0'}]",Anode,0.004887837065099865,0.2042665833325674,0.42727706344906335,0.829580883386069
NiCo2S4âNi,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",Anode,0.0048911619488716356,0.31433193319791536,0.3889980353634577,0.829580883386069
Co3S4,"[{'Co': '3.0', 'S': '4.0'}]",Cathode,0.004895035599867875,0.06614490942012334,0.12966601178781922,0.829580883386069
BiVO3,"[{'Bi': '1.0', 'V': '1.0', 'O': '3.0'}]",Cathode,0.004941511341716499,0.05743618967086094,0.42727706344906335,0.829580883386069
TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",Anode,0.004953721412460894,0.024945082215829185,0.42727706344906335,0.9969987694954933
Na2MnFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Na': '2.0', 'Mn': '1.0', 'Fe': '1.0'}]",Cathode,0.005021445744045136,0.027564591586319725,0.3889980353634577,0.829580883386069
PtCo2 / carbon,"[{'Pt': '1.0', 'Co': '2.0'}]",Cathode,0.005022656259981461,0.5923675769078759,0.42727706344906335,0.829580883386069
Zn2SnO4,"[{'Zn': '2.0', 'Sn': '1.0', 'O': '4.0'}]",Anode,0.005031049170473311,0.1029329313688545,0.42727706344906335,0.9599835932732421
BiCl3,"[{'Bi': '1.0', 'Cl': '3.0'}]",Cathode,0.005061134526544099,0.03282658847967353,0.42727706344906335,0.829580883386069
Na2Ni[Fe(CN)6],"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0', 'Na': '2.0', 'Ni': '1.0'}]",Cathode,0.005082052241923789,0.012399011020321878,0.24557956777996065,0.829580883386069
CuFe2O4 / CuO / R-GO,"[{'Cu': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'Cu': '1.0', 'O': '1.0'}]",Anode,0.005116769838977581,0.1654335058226638,0.42727706344906335,0.829580883386069
TiO2 / Co3O4,"[{'Ti': '1.0', 'O': '2.0'}, {'Co': '3.0', 'O': '4.0'}]",Anode,0.005147161859085571,0.06777635823858676,0.5854616895874263,0.829580883386069
(Cu0.30Co0.7)Co2O4 / CuO,"[{'Cu': '0.3', 'Co': '2.7', 'O': '4.0'}, {'Cu': '1.0', 'O': '1.0'}]",Anode,0.005164333431147649,0.013777700162685319,0.42727706344906335,0.829580883386069
Na2Mn3O7,"[{'Na': '2.0', 'Mn': '3.0', 'O': '7.0'}]",Cathode,0.0051814920910397385,0.0503129624353165,0.42727706344906335,0.829580883386069
BiVO4,"[{'Bi': '1.0', 'V': '1.0', 'O': '4.0'}]",Cathode,0.005199738601253271,0.05743618967086094,0.8801571709233791,0.6698646445042468
MoV2O8,"[{'Mo': '1.0', 'V': '2.0', 'O': '8.0'}]",Anode,0.005230526056567128,0.03147087748968281,0.42727706344906335,0.829580883386069
NiCo2O4 @ MnO2,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",Cathode,0.005257415650566018,0.5450325830200644,0.22986247544204316,1.0
(NH4)2V3O8 / C,"[{'N': '2.0', 'H': '8.0', 'V': '3.0', 'O': '8.0'}, {'C': '1.0'}]",Cathode,0.0052802459811251016,0.031011314442228325,0.42727706344906335,0.829580883386069
Ge / Cu3Ge,"[{'Ge': '1.0'}, {'Cu': '3.0', 'Ge': '1.0'}]",Anode,0.00539310641692177,0.252750484839015,0.42727706344906335,0.829580883386069
Ag / Fe3O4âMoS2,"[{'Ag': '1.0'}, {'Fe': '3.0', 'O': '4.0'}]",Anode,0.0054496455812543705,0.3205360343385509,0.42727706344906335,0.829580883386069
Fe3O4 / Ag,"[{'Fe': '3.0', 'O': '4.0'}, {'Ag': '1.0'}]",Anode,0.005449645581254372,0.1470509839244846,0.42727706344906335,0.829580883386069
NiV3O8,"[{'Ni': '1.0', 'V': '3.0', 'O': '8.0'}]",Cathode,0.0054513967943089214,0.06584619343927793,0.8212180746561886,0.829580883386069
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",Anode,0.005454471504787187,0.0990266454654914,0.1453831041257367,0.7999179663662102
Germanium phosphide,"[{'Ge': '3.0', 'P': '4.0'}]",Anode,0.005488139988029495,0.23735512274928997,0.42727706344906335,0.8799507798197261
Cu2SnS3,"[{'Cu': '2.0', 'Sn': '1.0', 'S': '3.0'}]",Anode,0.005491303469676424,0.143604261068576,0.42727706344906335,0.829580883386069
MoO2 / Mo2C / C,"[{'Mo': '1.0', 'O': '2.0'}, {'Mo': '2.0', 'C': '1.0'}, {'C': '1.0'}]",Anode,0.0055217761908468365,0.13510234469066812,0.42727706344906335,0.9799917966366211
Li2NiTi3O8,"[{'Li': '2.0', 'Ni': '1.0', 'Ti': '3.0', 'O': '8.0'}]",Anode,0.005526553693742197,0.04870449176922582,0.42727706344906335,0.829580883386069
TiNb2O7,"[{'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}]",Anode,0.005550860853743596,0.03836432320150002,0.42727706344906335,0.829580883386069
Pd @ NiCo2O4,"[{'Pd': '1.0'}, {'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",Cathode,0.005571891550610677,0.22977233246629103,0.42727706344906335,0.829580883386069
Na3Â·32Fe2Â·34(P2O7)2 sodium,"[{'P': '4.0', 'O': '14.0'}]",Cathode,0.005586530723333962,0.022968961111774922,0.42727706344906335,0.829580883386069
Li2Zn0.6Cu0.4Ti3O8,"[{'Li': '2.0', 'Zn': '0.6', 'Cu': '0.4', 'Ti': '3.0', 'O': '8.0'}]",Anode,0.0056226428347463985,0.037100524821000194,0.42727706344906335,0.829580883386069
Li2ZnTi3O8,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '3.0', 'O': '8.0'}]",Anode,0.005634483294624902,0.0491640548166803,0.31237721021611,0.829580883386069
MoTe2,"[{'Mo': '1.0', 'Te': '2.0'}]",Anode,0.005639276937732747,0.07352089633176775,0.42727706344906335,0.9899958983183106
Li2ZnFe0.05Ti2.95O8,"[{'Li': '2.0', 'Zn': '1.0', 'Fe': '0.05', 'Ti': '2.95', 'O': '8.0'}]",Anode,0.0056409216253849,0.037743913087436465,0.42727706344906335,0.829580883386069
Cu5SiâSi / C,"[{'Cu': '5.0', 'Si': '1.0'}, {'C': '1.0'}]",Anode,0.0057470289962781255,0.14061710126012186,0.42727706344906335,0.829580883386069
Fe2O3 / MgFe2O4,"[{'Fe': '2.0', 'O': '3.0'}, {'Mg': '1.0', 'Fe': '2.0', 'O': '4.0'}]",Anode,0.005776920669799101,0.1746247667717534,0.42727706344906335,0.829580883386069
CdWO4,"[{'Cd': '1.0', 'W': '1.0', 'O': '4.0'}]",Anode,0.0057860883104901995,0.5294304175589848,0.42727706344906335,0.829580883386069
P4Se3,"[{'P': '4.0', 'Se': '3.0'}]",Anode,0.0057951752501188775,0.11166462927048962,0.42727706344906335,0.829580883386069
ZnSe-NC @ CoSe2-NC,"[{'Zn': '1.0', 'Se': '1.0'}, {'Co': '1.0', 'Se': '2.0'}]",Anode,0.005801905718724841,0.16249230231895515,0.3339882121807465,0.829580883386069
LiMn2O4 @ V2O5,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'V': '2.0', 'O': '5.0'}]",Cathode,0.005825534989801899,0.02489912591108374,0.42727706344906335,0.829580883386069
Ag / Ag0.68V2O5,"[{'Ag': '1.0'}, {'Ag': '0.68', 'V': '2.0', 'O': '5.0'}]",Cathode,0.00583214602083548,0.08271215728085736,0.42727706344906335,0.829580883386069
CTAB-Si,"[{'C': '19.0', 'H': '42.0', 'N': '1.0', 'Br': '1.0'}]",Anode,0.005854038605049223,0.3607478009908179,0.42727706344906335,0.829580883386069
K2V3O8 / C,"[{'K': '2.0', 'V': '3.0', 'O': '8.0'}, {'C': '1.0'}]",Cathode,0.005960039450540051,0.017224423018593917,0.42727706344906335,0.829580883386069
NaV2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '1.0', 'V': '2.0', 'F': '3.0'}]",Cathode,0.005972685307021522,0.0222796165405932,0.7131630648330057,0.829580883386069
Na3V2(PO4)2 @ C,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",Cathode,0.005988777098868397,0.02067114587450252,0.4282907662082514,0.829580883386069
RuO2 @ NiCo2O4,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",Cathode,0.006001995932893062,0.32628057243173186,0.11669941060903731,0.829580883386069
Na4NiTeO6,"[{'Na': '4.0', 'Ni': '1.0', 'Te': '1.0', 'O': '6.0'}]",Cathode,0.0060120674254832834,0.007964227612386144,0.8801571709233791,0.829580883386069
Sn2BPO6,"[{'Sn': '2.0', 'B': '1.0', 'P': '1.0', 'O': '6.0'}]",Anode,0.00602741676755588,0.11878785650603406,0.42727706344906335,0.829580883386069
CTAB-LVP / C,"[{'C': '19.0', 'H': '42.0', 'N': '1.0', 'Br': '1.0'}, {'C': '1.0'}]",Cathode,0.006047898697198493,0.028207979852755995,0.42727706344906335,0.829580883386069
NH4V4O10,"[{'N': '1.0', 'H': '4.0', 'V': '4.0', 'O': '10.0'}]",Cathode,0.006133893749314995,0.037215415582863814,0.42727706344906335,0.829580883386069
MoSe2 / MoO2,"[{'Mo': '1.0', 'Se': '2.0'}, {'Mo': '1.0', 'O': '2.0'}]",Cathode,0.00613462005887679,0.265158687120286,0.42727706344906335,0.829580883386069
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",Anode,0.006227329439386773,0.019292456732139078,0.12377210216110017,0.829580883386069
Graphene oxide / SnO2 / Co3O4,"[{'Sn': '1.0', 'O': '2.0'}, {'Co': '3.0', 'O': '4.0'}]",Anode,0.006290582932112857,0.07129201555161353,0.42727706344906335,0.829580883386069
Fe3O4 @ MoS2-GP,"[{'Fe': '3.0', 'O': '4.0'}, {'Mo': '1.0', 'S': '2.0'}]",Anode,0.006292164672936321,0.10752856184339929,0.42727706344906335,0.829580883386069
LiTi2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}, {'C': '1.0'}]",Anode,0.006421189531536043,0.02131453414093879,0.42727706344906335,0.829580883386069
MoS2 / Co3O4,"[{'Mo': '1.0', 'S': '2.0'}, {'Co': '3.0', 'O': '4.0'}]",Anode,0.006441687601391141,0.3103107565326887,0.5854616895874263,0.829580883386069
NaTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",Anode,0.006486379849760246,0.029058171490546784,0.2907662082514734,0.829580883386069
PtAu / C,"[{'Pt': '1.0', 'Au': '1.0'}, {'C': '1.0'}]",Cathode,0.006493271720491054,0.11488157060267097,0.42727706344906335,0.829580883386069
Nickel titanate,"[{'Ti': '3.0', 'O': '9.0', 'Ni': '2.0'}]",Anode,0.006508072295339184,0.09994577156040037,0.42727706344906335,0.829580883386069
Ni3V2O8 @ CMK-3,"[{'Ni': '3.0', 'V': '2.0', 'O': '8.0'}]",Anode,0.006523825142723889,0.02303789556889309,0.42727706344906335,0.829580883386069
Co3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",Anode,0.006535446095712604,0.2550483000762874,0.42727706344906335,0.6878720275312878
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",Cathode,0.0065506017552353895,0.02501401667294736,0.5854616895874263,0.829580883386069
Sn2P2O7,"[{'Sn': '2.0', 'P': '2.0', 'O': '7.0'}]",Anode,0.006611095271626653,0.1792203972462982,0.42727706344906335,0.829580883386069
Na3V2O2(PO4)2F,"[{'P': '2.0', 'O': '10.0', 'Na': '3.0', 'V': '2.0', 'F': '1.0'}]",Cathode,0.006618003282569945,0.024807213301592843,0.42727706344906335,0.829580883386069
Ni3Sn2 / CNT,"[{'Ni': '3.0', 'Sn': '2.0'}]",Anode,0.006645603045918148,0.2529802663627423,0.42727706344906335,0.829580883386069
Na3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",Cathode,0.006714812277050946,0.025266776349047324,0.31434184675834964,0.9849938474774658
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",Cathode,0.006744461847384659,0.025956120920229045,0.5854616895874263,0.829580883386069
Sn3O4,"[{'Sn': '3.0', 'O': '4.0'}]",Anode,0.006752564234051792,0.18190884107390692,0.42727706344906335,0.9699876949549315
Li2.90Na0.10V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '2.9', 'Na': '0.1', 'V': '2.0'}, {'C': '1.0'}]",Cathode,0.006770366888422005,0.028483717681228683,0.42727706344906335,0.829580883386069
Fe3C / Fe3O4 @ C,"[{'Fe': '3.0', 'C': '1.0'}, {'Fe': '3.0', 'O': '4.0', 'C': '1.0'}]",Anode,0.006800371543430373,0.195305103907205,0.42727706344906335,0.829580883386069
Li2NaV2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '2.0', 'Na': '1.0', 'V': '2.0'}]",Cathode,0.006809652165608862,0.02204983501686596,0.19253438113948915,0.829580883386069
CoSb3,"[{'Co': '1.0', 'Sb': '3.0'}]",Anode,0.006818529282475243,0.17876083419884373,0.01571709233791748,0.829580883386069
BiSbS3,"[{'Bi': '1.0', 'Sb': '1.0', 'S': '3.0'}]",Anode,0.006862220837670321,0.1637101443947095,0.42727706344906335,0.829580883386069
Li3Fe2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'Fe': '2.0'}, {'C': '1.0'}]",Cathode,0.006902748911218469,0.02083199294111159,0.01571709233791748,0.829580883386069
Na3V2(PO4)2F3 / C,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}, {'C': '1.0'}]",Cathode,0.0069086723692002175,0.022968961111774922,0.42727706344906335,0.829580883386069
(MoO2)2P2O7,"[{'Mo': '2.0', 'O': '11.0', 'P': '2.0'}]",Cathode,0.006909301837487106,0.05743618967086094,0.7229862475442043,0.829580883386069
Sb2MoO6,"[{'Sb': '2.0', 'Mo': '1.0', 'O': '6.0'}]",Anode,0.007000122813136424,0.13140286215865954,0.6640471512770136,0.829580883386069
Li1Ti5O12,"[{'Li': '1.0', 'Ti': '5.0', 'O': '12.0'}]",Anode,0.007045299267880058,0.040662138438772415,0.42727706344906335,0.829580883386069
ZnS / Sn2S3 @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'Sn': '2.0', 'S': '3.0', 'C': '1.0'}]",Anode,0.007122578605255023,0.10224358679767277,0.42727706344906335,0.829580883386069
Na2Fe2(SO4)3,"[{'S': '3.0', 'O': '12.0', 'Na': '2.0', 'Fe': '2.0'}]",Cathode,0.007167561377448848,0.022968961111774922,0.742632612966601,0.829580883386069
Sn(MoO4)2 / C,"[{'Mo': '2.0', 'O': '8.0', 'Sn': '1.0'}, {'C': '1.0'}]",Anode,0.007244630892061516,0.06892526585722294,0.5854616895874263,0.6038375734050961
Li4C24H8O8,"[{'Li': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",Anode,0.007268308583776026,0.04594711348449894,0.212180746561886,0.829580883386069
Mn3O4 @ Ti3+ / TiO2,"[{'Mn': '3.0', 'O': '4.0', 'Ti': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",Anode,0.007271472065422955,0.3340471879337126,0.42727706344906335,1.0
PbO / Pb / C(B),"[{'Pb': '1.0', 'O': '1.0'}, {'Pb': '1.0'}, {'B': '1.0', 'C': '1.0'}]",Anode,0.00728670842600816,0.05467881138613406,0.42727706344906335,0.829580883386069
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",Cathode,0.007327752986355808,0.028024154633774206,0.6640471512770136,0.9199671865464841
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",Anode,0.0073813384918037786,0.049416814492780264,0.5854616895874263,0.9899958983183106
UIO-67 @ Se @ PANI,"[{'U': '1.0', 'I': '1.0', 'O': '1.0'}, {'Se': '1.0'}]",Cathode,0.007394525045403474,0.05704556108052464,0.42727706344906335,0.829580883386069
Mn3O4 / Fe3O4,"[{'Mn': '3.0', 'O': '4.0'}, {'Fe': '3.0', 'O': '4.0'}]",Anode,0.007401642879109064,0.1447531686872122,0.13948919449901764,0.829580883386069
Na3FeV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'Fe': '1.0', 'V': '1.0'}]",Cathode,0.0074068965182727126,0.022968961111774922,0.42727706344906335,0.829580883386069
Sb2S3 / Sb,"[{'Sb': '2.0', 'S': '3.0'}, {'Sb': '1.0'}]",Anode,0.007419703776879027,0.05743618967086094,0.42727706344906335,0.829580883386069
Na3Fe2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'Fe': '2.0'}]",Anode,0.0074860400501896174,0.010813518506603921,0.42727706344906335,0.829580883386069
Bi2O3,"[{'Bi': '2.0', 'O': '3.0'}]",Anode,0.0074922863124210525,0.09420123346721937,0.42727706344906335,0.829580883386069
K3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'K': '3.0', 'V': '2.0', 'F': '3.0'}]",Cathode,0.00749477190514364,0.023658305682956644,0.7328094302554027,0.829580883386069
Li4Ti4.9Sn0.1O12,"[{'Li': '4.0', 'Ti': '4.9', 'Sn': '0.1', 'O': '12.0'}]",Anode,0.007495680599106508,0.06088291252676955,0.42727706344906335,0.829580883386069
Zn3(HCOO)6,"[{'H': '6.0', 'C': '6.0', 'O': '12.0', 'Zn': '3.0'}]",Anode,0.007496886272979087,0.12866846202630539,0.5854616895874263,0.829580883386069
Li3.94La0.06Ti5O12,"[{'Li': '3.94', 'La': '0.06', 'Ti': '5.0', 'O': '12.0'}]",Anode,0.007509139922297188,0.03454994990762783,0.30058939096267184,0.829580883386069
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",Cathode,0.007521613078505077,0.004586439213595713,0.5166994106090372,0.9879950779819726
CNT @ Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",Anode,0.007575198583953048,0.03903068962030901,0.19253438113948915,0.9899958983183106
Li4Ti4.95V0.05O12 / C,"[{'Li': '4.0', 'Ti': '4.95', 'V': '0.05', 'O': '12.0'}, {'C': '1.0'}]",Anode,0.007577679738117202,0.03239000358459177,0.42727706344906335,0.829580883386069
Li4Ti4.9V0.1O12 / C,"[{'Li': '4.0', 'Ti': '4.9', 'V': '0.1', 'O': '12.0'}, {'C': '1.0'}]",Anode,0.007580160892281356,0.038134541677772776,0.42727706344906335,0.829580883386069
Sb2Se3,"[{'Sb': '2.0', 'Se': '3.0'}]",Anode,0.007725932028344193,0.1538525170268109,0.005893909626719056,0.829580883386069
Na4MnV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '4.0', 'Mn': '1.0', 'V': '1.0'}]",Cathode,0.00776332083056414,0.023198742635502163,0.6444007858546168,0.829580883386069
Mg3Bi2,"[{'Mg': '3.0', 'Bi': '2.0'}]",Anode,0.007894468127105552,0.08271215728085736,0.42727706344906335,0.829580883386069
Sn2P2S6,"[{'Sn': '2.0', 'P': '2.0', 'S': '6.0'}]",Anode,0.007908235728354683,0.10867746946203549,0.42727706344906335,0.829580883386069
Sb2Se3 / C,"[{'Sb': '2.0', 'Se': '3.0'}, {'C': '1.0'}]",Anode,0.007919792120493463,0.149348799161757,0.42727706344906335,0.829580883386069
Li2MgSn4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '4.0'}]",Anode,0.008251973833633427,0.132115184882214,0.42727706344906335,0.9279704678918357
V6O13Â·nH2O,"[{'V': '6.0', 'O': '13.0'}]",Cathode,0.008261835503461353,0.09075451061131076,0.42727706344906335,0.829580883386069
Bi2S3,"[{'Bi': '2.0', 'S': '3.0'}]",Anode,0.008269970170553455,0.07398045937922224,0.42727706344906335,0.829580883386069
Li3Ti4CoCrO12,"[{'Li': '3.0', 'Ti': '4.0', 'Co': '1.0', 'Cr': '1.0', 'O': '12.0'}]",Anode,0.008287159496849264,0.031264074118328294,0.4872298624754419,0.829580883386069
Na4C24H8O8,"[{'Na': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",Anode,0.008304510225269917,0.022968961111774922,0.07465618860510805,0.829580883386069
Bi2S3 / C,"[{'Bi': '2.0', 'S': '3.0'}, {'C': '1.0'}]",Anode,0.008463830262702723,0.18473515381575198,0.3163064833005893,0.829580883386069
