Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
LiFe0.5Mn0.5PO4 / C,"[{'Li': '1.0', 'Fe': '0.5', 'Mn': '0.5', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09680781397579086,Cathode,-0.7571976408310725,0.01793423427174401,0.16480031424738348,0.0
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.0966204484382763,Cathode,-0.5989613358620718,0.8684526761151969,0.16480031424738348,-0.41199210127576996
SIB,"[{'S': '1.0', 'I': '1.0', 'B': '1.0'}]",-0.09661879582052534,Anode,-0.6805355825120105,1.6126563127282185,0.16480031424738348,-0.503109215205058
MnO2 @ C @ MnO,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}, {'Mn': '1.0', 'O': '1.0'}]",-0.09657169621462312,Anode,-0.018188166778269215,0.5495082604239022,-1.2701083861440532,0.7278245231043762
Te / CFC,"[{'Te': '1.0'}, {'C': '2.0', 'F': '1.0'}]",-0.09626761454844734,Cathode,-0.31398347854369907,0.01793423427174401,0.16480031424738348,0.0
Fe2Co-TPDC,"[{'Fe': '2.0', 'Co': '1.0'}]",-0.09626637508513411,Cathode,0.7204134360412844,0.01793423427174401,0.16480031424738348,0.0
Fe2O3 @ C,"[{'Fe': '2.0', 'O': '3.0'}, {'C': '1.0'}]",-0.09582223406456486,Anode,0.6388391893913457,0.01793423427174401,0.16480031424738348,0.0
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",-0.09575964116724743,Cathode,-0.6289310047399842,1.7189711179586498,0.16480031424738348,-0.34437297033706954
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",-0.0956639959149109,Anode,-0.054896577770741604,0.5495082604239022,1.1143722483299523,0.6521778282513176
CeO2,"[{'Ce': '1.0', 'O': '2.0'}]",-0.09564870920071455,Cathode,-0.6345525343460777,0.01793423427174401,0.16480031424738348,0.0
MgFeSiO4,"[{'Mg': '1.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",-0.09560202274925005,Cathode,-0.6539352846913783,0.01793423427174401,0.16480031424738348,0.0
LiNiPO4 @ C,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09544378459959608,Cathode,-0.5794544507936082,0.01793423427174401,0.16480031424738348,0.0
LiNi0.5Co0.5PO4 / C,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09539420606706742,Cathode,-0.7443762972815278,2.367491429864283,0.16480031424738348,-0.6145205954185966
LiCoPO4 / C,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09534462753453876,Cathode,-0.6450685187511677,0.01793423427174401,0.16480031424738348,0.0
CNT @ Li2MnSiO4 @ C,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09532149088602539,Cathode,-0.5776810976055661,-0.23722129828129215,0.16480031424738348,-0.5765876151009761
NaFePO4,"[{'Na': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.09495171766424913,Cathode,-0.6539352846913783,0.01793423427174401,0.16480031424738348,0.0
Li2FeSiO4 / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09494675981099626,Cathode,-0.6166948677424933,0.7621378708847657,0.16480031424738348,-0.4699757192307714
SnSe0.5S0.5-180,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}]",-0.09477798622317996,Anode,0.7612005593662536,0.01793423427174401,0.16480031424738348,0.0
Copper oxide,"[{'Cu': '2.0', 'O': '3.0'}]",-0.09442122736619246,Anode,0.5430781172370698,-1.5767878441847305,0.16480031424738348,-0.06457765083949997
Li1.09Mn1.91O4,"[{'Li': '1.09', 'Mn': '1.91', 'O': '4.0'}]",-0.09384149732224609,Cathode,-0.7142292930848113,1.9316007284195134,0.16480031424738348,-0.5624327907178432
LiFePO4F,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",-0.09373373838179505,Cathode,-0.613148161366409,0.01793423427174401,0.16480031424738348,0.0
LiFeSO4F0.56(OH)0.44,"[{'O': '4.44', 'H': '0.44', 'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'F': '0.56'}]",-0.0936469924760474,Cathode,-0.7011064794932993,0.01793423427174401,0.16480031424738348,0.0
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",-0.09328505266241066,Cathode,-0.6078281018022825,1.1873970918064922,0.16480031424738348,-0.37690957612652526
MnP4,"[{'Mn': '1.0', 'P': '4.0'}]",-0.09287396399686051,Anode,-0.2549308173818956,0.01793423427174401,0.16480031424738348,0.0
Si / PPY,"[{'Si': '1.0'}, {'P': '2.0', 'Y': '1.0'}]",-0.09283058278089794,Anode,0.8977487548454989,0.01793423427174401,0.16480031424738348,0.0
VS4 @ rGO,"[{'V': '1.0', 'S': '4.0'}]",-0.09273039282974628,Cathode,-0.5564008593490604,-0.7050064412951911,0.16480031424738348,-0.64002851474586
LiAl0.05Mn1.95O4,"[{'Li': '1.0', 'Al': '0.05', 'Mn': '1.95', 'O': '4.0'}]",-0.09263425179208444,Cathode,-0.7514697100336963,0.01793423427174401,0.16480031424738348,0.0
SnSb0.5,"[{'Sn': '1.0', 'Sb': '0.5'}]",-0.09256161924192996,Anode,0.0429925182091848,0.01793423427174401,0.16480031424738348,0.0
FeS @ TiO2 @ C,"[{'Fe': '1.0', 'S': '1.0'}, {'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",-0.09248270674432185,Anode,-0.1946368089884627,0.5495082604239022,0.16480031424738348,0.3642087676512677
Li1.01Mn1.99O4,"[{'Li': '1.01', 'Mn': '1.99', 'O': '4.0'}]",-0.09225505038603898,Cathode,-0.662802050631589,0.01793423427174401,0.16480031424738348,0.0
Si @ Si3N4 @ C,"[{'Si': '1.0'}, {'Si': '3.0', 'N': '4.0'}, {'C': '1.0'}]",-0.09223564039055403,Anode,2.536327100596441,0.01793423427174401,0.16480031424738348,0.0
LiCr0.1Mn1.9O4,"[{'Li': '1.0', 'Cr': '0.1', 'Mn': '1.9', 'O': '4.0'}]",-0.09217829455459586,Cathode,0.8942020484694146,0.01793423427174401,0.16480031424738348,0.0
LiNiVO4,"[{'Li': '1.0', 'Ni': '1.0', 'V': '1.0', 'O': '4.0'}]",-0.09215652131572702,Cathode,-0.7993502461108343,2.4631747545716713,0.16480031424738348,-0.7876674747489312
Li2SnO3,"[{'Li': '2.0', 'Sn': '1.0', 'O': '3.0'}]",-0.09214970426750434,Anode,0.820253220528057,0.01793423427174401,0.16480031424738348,0.0
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",-0.09205674451901309,Cathode,-0.6521619315033362,0.5495082604239022,0.8189498688375978,-0.5554893742820551
LiCu0.01Cr0.01Mn1.98O4,"[{'Li': '1.0', 'Cu': '0.01', 'Cr': '0.01', 'Mn': '1.98', 'O': '4.0'}]",-0.09203333518857082,Cathode,-0.6769888761359263,0.01793423427174401,0.16480031424738348,0.0
LiFe0.2Mn1.8O4,"[{'Li': '1.0', 'Fe': '0.2', 'Mn': '1.8', 'O': '4.0'}]",-0.09198179830400727,Cathode,-0.8046703056749607,2.4631747545716713,0.16480031424738348,-0.8052087373235536
Li1.05Mn2O4,"[{'Li': '1.05', 'Mn': '2.0', 'O': '4.0'}]",-0.09191337992911773,Cathode,-0.8224038375553822,0.01793423427174401,0.16480031424738348,0.0
LiMn1.99Nd0.01O4,"[{'Li': '1.0', 'Mn': '1.99', 'Nd': '0.01', 'O': '4.0'}]",-0.09168778934302357,Cathode,-0.6113748081783669,1.9316007284195134,0.16480031424738348,-0.2586278680712595
LiCr0.2Ni0.4Mn1.4O4,"[{'Li': '1.0', 'Cr': '0.2', 'Ni': '0.4', 'Mn': '1.4', 'O': '4.0'}]",-0.0916792866246949,Cathode,-0.6175815443365144,1.6126563127282185,0.16480031424738348,-0.33013287592753243
LiLa0.01Zn0.01Mn1.98O4,"[{'Li': '1.0', 'La': '0.01', 'Zn': '0.01', 'Mn': '1.98', 'O': '4.0'}]",-0.09166666888816635,Cathode,-0.6663487570076734,0.01793423427174401,0.16480031424738348,0.0
LiZn0.10Mn1.90O4,"[{'Li': '1.0', 'Zn': '0.1', 'Mn': '1.9', 'O': '4.0'}]",-0.09162532865512621,Cathode,-0.7496963568456542,0.01793423427174401,0.16480031424738348,0.0
V2O5-YS,"[{'V': '2.0', 'O': '5.0'}]",-0.0916163218883835,Cathode,-0.35193323676780097,-1.0452138180325723,-0.5737556344835033,-0.3082062977092545
LiFe0.25Ni0.25Mn1.5O4,"[{'Li': '1.0', 'Fe': '0.25', 'Ni': '0.25', 'Mn': '1.5', 'O': '4.0'}]",-0.09157521302182849,Cathode,-0.8755157655372444,0.01793423427174401,0.16480031424738348,0.0
Cu / Sn,"[{'Cu': '1.0'}, {'Sn': '1.0'}]",-0.09146014951091821,Anode,-0.11306256233852399,0.01793423427174401,1.2198802410057932,0.0
LiNi0.4Mn1.6O4,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '1.6', 'O': '4.0'}]",-0.09143618655352936,Cathode,-0.6166948677424933,2.675804365032535,0.16480031424738348,-0.1498476772439141
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",-0.09128104706215844,Cathode,-0.6344283996229148,2.675804365032535,1.2177700811522767,-0.4300206211441317
S / SnO2 / C-HS,"[{'S': '1.0'}, {'Sn': '1.0', 'O': '2.0'}]",-0.09124861443879594,Cathode,0.48278410884363687,0.01793423427174401,0.16480031424738348,0.0
LiMn1.5Co0.5O4,"[{'Li': '1.0', 'Mn': '1.5', 'Co': '0.5', 'O': '4.0'}]",-0.09123146852962977,Cathode,0.14593567077503125,0.01793423427174401,0.16480031424738348,0.0
