Name,Extracted_name,Value,Raw_unit,Type
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.6,Vvs.Li,Cath
NiOâCNT,"[{'Ni': '1.0', 'O': '1.0'}]",2.7,V,Cath
Zr-doped LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",4.5,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.5,V,Anod
LiNi0.5Co0.5PO4,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}]",4.8,V,Cath
Mo6+âTiO2 / MoO3 NH,"[{'Mo': '1.0', 'O': '3.0', 'N': '1.0', 'H': '1.0'}]",3,V,Anod
S0.94Se0.06,"[{'S': '0.94', 'Se': '0.06'}]",1.6,V,Cath
S / C,"[{'S': '1.0'}, {'C': '1.0'}]",2.33,V,Cath
TiO2 / Ti,"[{'Ti': '1.0', 'O': '2.0'}, {'Ti': '1.0'}]",0.09,mV,Anod
Li1.13Mn0.463Ni0.203Co0.203O2,"[{'Li': '1.13', 'Mn': '0.463', 'Ni': '0.203', 'Co': '0.203', 'O': '2.0'}]",4.75,V vs. Li,Cath
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",0.15,V,Anod
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.8,Vvs,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,Vvs.Li,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.3,V,Cath
Sn4P3,"[{'Sn': '4.0', 'P': '3.0'}]",0.3,Vvs.Na,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.1,VversusL,Cath
Nickel oxide,"[{'Ni': '2.0', 'O': '3.0'}]",1.5,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",3,V,Anod
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,VvsLi+,Cath
Li2CoPO4F,"[{'Li': '2.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",2,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,V,Cath
Sn / Na2Sn(PO4)2,"[{'Sn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '2.0', 'Sn': '1.0'}]",0.81,V,Anod
Fe0.5TiO(PO4),"[{'P': '1.0', 'O': '5.0', 'Fe': '0.5', 'Ti': '1.0'}]",4,V,Anod
LiMnBO3,"[{'Li': '1.0', 'Mn': '1.0', 'B': '1.0', 'O': '3.0'}]",4.8,V,Cath
LiNiPO4,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}]",2.8,V,Cath
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.3,V vs. Ag,Cath
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",2.2,Vvs.Li,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.3,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",1.07,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.3,V,Cath
0.5Li2MnO3-0.5LiMn0.5Ni0.5O2,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",3.25,V,Cath
CrOx,"[{'Cr': '1.0', 'O': 'x'}]",3,V,Cath
CoO,"[{'Co': '1.0', 'O': '1.0'}]",0.9,V,Anod
TiO2 @ MoOxSy,"[{'Ti': '1.0', 'O': '2.0'}, {'Mo': '1.0', 'O': 'x', 'S': 'y'}]",3,V,Anod
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",2.5,V,Cath
Manganese dioxide,"[{'Mn': '1.0', 'O': '2.0'}]",1.15,V,Cath
Fe 3 O 4,"[{'Fe': '3.0', 'O': '4.0'}]",0.8,V,Anod
Mn3O4 / C,"[{'Mn': '3.0', 'O': '4.0'}, {'C': '1.0'}]",2.5,V,Anod
Mn2O3 / LiMn2O4,"[{'Mn': '2.0', 'O': '3.0'}, {'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.03,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.8,V,Cath
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.5,V,Cath
MnVO,"[{'Mn': '1.0', 'V': '1.0', 'O': '1.0'}]",0.2,V,Cath
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,V,Cath
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",2.75,Vvs.Li,Cath
LiNi0.65Co0.25Mg0.05Ti0.05O2,"[{'Li': '1.0', 'Ni': '0.65', 'Co': '0.25', 'Mg': '0.05', 'Ti': '0.05', 'O': '2.",5.2,V,Cath
LFP / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",0.55,V,Cath
Ca2Ge7O16,"[{'Ca': '2.0', 'Ge': '7.0', 'O': '16.0'}]",3,V,Anod
Ni0.25Mn0.75O @ C,"[{'Ni': '0.25', 'Mn': '0.75', 'O': '1.0'}, {'C': '1.0'}]",2,V,Cath
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",4.6,V,Cath
Mg2Sn,"[{'Mg': '2.0', 'Sn': '1.0'}]",0.05,V,Anod
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",0.89,V,Anod
Graphene / Li2S,"[{'Li': '2.0', 'S': '1.0'}]",3.31,V vs. Li,Cath
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",4.6,V,Cath
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",1.05,Vvs,Cath
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.5,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.114,mV,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4,Vvs.Li+,Cath
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",2.5,V,Anod
Na[Ni0.8Fe0.1Mn0.1]O2,"[{'Na': '1.0', 'Ni': '0.8', 'Fe': '0.1', 'Mn': '0.1', 'O': '2.0'}]",4.1,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.168,V versus,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.2,V,Cath
Sb48Fe36P16,"[{'Sb': '48.0', 'Fe': '36.0', 'P': '16.0'}]",0.6,V,Anod
LFP @ CZIF-8-900B,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,V,Cath
NaTi2(PO4)3 @ CNT,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",2.26,V,Anod
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.3,V vs. Li,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.26,V,Cath
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",3,V,Anod
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3.99,V,Cath
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.5,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.9,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.4,Vvs.Li,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.05,VvsLi+,Anod
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.5,V,Anod
Li3.94La0.06Ti5O12,"[{'Li': '3.94', 'La': '0.06', 'Ti': '5.0', 'O': '12.0'}]",1.55,V,Anod
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",3.62,Vvs.Li,Cath
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",3,V,Cath
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1,V,Anod
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",4.2,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",2.9,V,Cath
Mn2O3,"[{'Mn': '2.0', 'O': '3.0'}]",1.8,V,Anod
AgCu-MG,"[{'Ag': '1.0', 'Cu': '1.0'}]",1.2,V,Cath
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",3,V,Anod
Li2FeSiO4 / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",2.6,V,Cath
CoSe2,"[{'Co': '1.0', 'Se': '2.0'}]",0.5,V,Anod
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.45,V,Cath
Sodium titanate,"[{'Na': '2.0', 'Ti': '1.0', 'O': '3.0'}]",2.5,VvsLi,Anod
FePO4,"[{'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.4,VversusL,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",1.7,V,Cath
LiFe0.2Mn1.8O4,"[{'Li': '1.0', 'Fe': '0.2', 'Mn': '1.8', 'O': '4.0'}]",4,V,Cath
V2O5,"[{'V': '2.0', 'O': '5.0'}]",1.7,V,Cath
Co2P,"[{'Co': '2.0', 'P': '1.0'}]",5.3,V,Cath
NiS / NHCS,"[{'Ni': '1.0', 'S': '1.0'}, {'N': '1.0', 'H': '1.0', 'C': '1.0', 'S': '1.0'}]",1,V,Cath
RuO2 / MnOOH / C,"[{'Ru': '1.0', 'O': '2.0'}, {'Mn': '1.0', 'O': '2.0', 'H': '1.0'}, {'C': '1.0'}",4.5,V,Cath
SiOx / ND-C,"[{'Si': '1.0', 'O': 'x'}]",3,V,Anod
CoO / CoâNâC-2,"[{'Co': '1.0', 'O': '1.0'}]",2.62,V,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,Vvs.Li+,Cath
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",3,V,Anod
Na0.33V2O5,"[{'Na': '0.33', 'V': '2.0', 'O': '5.0'}]",0.3,mV,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",3.2,V,Cath
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",0.05,V,Anod
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",0.14,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.9,Vvs.,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4,V,Cath
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",2.5,V,Anod
FeOF,"[{'Fe': '1.0', 'O': '1.0', 'F': '1.0'}]",1.3,V,Cath
NVP / C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",3.05,V,Cath
NiOOH,"[{'Ni': '1.0', 'O': '2.0', 'H': '1.0'}]",1.6,V,Cath
Li 3 V 2 ( PO 4 ) 3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",3,V,Cath
Iron sulfide,"[{'Fe': '2.0', 'S': '3.0'}]",1.9,V,Cath
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",3.6,V,Anod
TiN @ CNT-S,"[{'Ti': '1.0', 'N': '1.0'}]",2.8,Vvs.Li,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.4,VvsLi+,Cath
Li3PO4 / Li2RuO3,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}, {'Li': '2.0', 'Ru': '1.0', 'O': '3.0'}]",3.4,V,Cath
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",4.5,V,Cath
LiFe1 / 3Mn1 / 3Co1 / 3PO4,"[{'Li': '1.0', 'Fe': '0.3333', 'Mn': '0.3333', 'Co': '0.3333', 'P': '1.0', 'O':",5,V,Cath
Sb @ Cu,"[{'Sb': '1.0'}, {'Cu': '1.0'}]",0.5,V,Anod
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",4.6,V,Cath
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",0.1,V,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",3,V,Anod
NiO / Ni3S2 / CNF,"[{'Ni': '1.0', 'O': '1.0'}, {'Ni': '3.0', 'S': '2.0'}, {'C': '1.0', 'N': '1.0',",3,V vs Li+,Anod
RuO2 @ m-BCN,"[{'Ru': '1.0', 'O': '2.0'}, {'B': '1.0', 'C': '1.0', 'N': '1.0'}]",2.5,V,Cath
TiO2âTiOF2,"[{'Ti': '1.0', 'O': '2.0'}]",3,V,Anod
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1,V,Cath
Li2.1Ru0.9Co0.1O3,"[{'Li': '2.1', 'Ru': '0.9', 'Co': '0.1', 'O': '3.0'}]",3.8,V,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.4,V,Cath
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",3,V,Cath
Li3PO4 / Li2RuO3,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}, {'Li': '2.0', 'Ru': '1.0', 'O': '3.0'}]",3.6,V,Cath
LiNiCo1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '1.0', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",2.5,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.7,V,Cath
V2O5,"[{'V': '2.0', 'O': '5.0'}]",1,V,Cath
LiFe1âxMnxPO4,"[{'Li': '1.0', 'Fe': '1-x', 'Mn': 'x', 'P': '1.0', 'O': '4.0'}]",3.5,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.55,V,Cath
CNT-air,"[{'C': '1.0', 'N': '1.0'}]",3.15,V,Cath
LiFePO4âC,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2,V,Cath
AgCu-MG,"[{'Ag': '1.0', 'Cu': '1.0'}]",0.86,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4,V,Cath
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.2,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.1,V,Cath
Maghemite / PPy,"[{'Fe': '2.0', 'O': '3.0'}, {'P': 'y+1'}]",1.5,V,Cath
Fe3O4 / Fe / C,"[{'Fe': '3.0', 'O': '4.0'}, {'Fe': '1.0'}, {'C': '1.0'}]",2.73,V,Cath
In2O3,"[{'In': '2.0', 'O': '3.0'}]",0.2,V,Cath
Na0.7Co0.7Mn0.3O2,"[{'Na': '0.7', 'Co': '0.7', 'Mn': '0.3', 'O': '2.0'}]",2.4,V,Cath
Li0.946Ca0.027CoO2,"[{'Li': '0.946', 'Ca': '0.027', 'Co': '1.0', 'O': '2.0'}]",4.7,V,Cath
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",3,V vs Li,Anod
LiNi0.75Mg0.125Ti0.125O2,"[{'Li': '1.0', 'Ni': '0.75', 'Mg': '0.125', 'Ti': '0.125', 'O': '2.0'}]",2.5,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V,Cath
BiVO4,"[{'Bi': '1.0', 'V': '1.0', 'O': '4.0'}]",4.5,V,Anod
S / PPy,"[{'S': '1.0'}, {'P': 'y+1'}]",1.5,Vvs.Li+,Cath
ScO2,"[{'Sc': '1.0', 'O': '2.0'}]",0.5,V vs. Li,Cath
Bi2MoO6 / rGO-20,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",3,V,Anod
S @ PPy / GS-62,"[{'S': '1.0', 'P': 'y+1'}]",1.6,V,Cath
Sn / Na2Sn(PO4)2,"[{'Sn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '2.0', 'Sn': '1.0'}]",0.82,V,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",2.5,V,Anod
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",5,V,Cath
Li1.2Ni0.16Mn0.51Mg0.05Co0.08O2,"[{'Li': '1.2', 'Ni': '0.16', 'Mn': '0.51', 'Mg': '0.05', 'Co': '0.08', 'O': '2.",3.48,V,Cath
31-Na2C4O4,"[{'Na': '2.0', 'C': '4.0', 'O': '4.0'}]",4.1,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.5,V,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",0.2,V,Cath
MnV2O6,"[{'Mn': '1.0', 'V': '2.0', 'O': '6.0'}]",0.56,V,Anod
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,V,Cath
3Co1 / 3Mn1 / 3O2,"[{'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",4.6,V,Cath
LiFe0.5Mn1.5O4,"[{'Li': '1.0', 'Fe': '0.5', 'Mn': '1.5', 'O': '4.0'}]",5.3,V,Cath
LiMn204,"[{'Li': '1.0', 'Mn': '204.0'}]",4.3,V,Cath
Mn2CoO4,"[{'Mn': '2.0', 'Co': '1.0', 'O': '4.0'}]",3,V,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",1,V,Anod
LiNi0.4Mn1.6O4,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '1.6', 'O': '4.0'}]",4.7,V,Cath
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",0.5,V,Anod
KVP /,"[{'K': '1.0', 'V': '1.0', 'P': '1.0'}]",4,V,Cath
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.2,V,Cath
LiAl0.1Mn1.9O4,"[{'Li': '1.0', 'Al': '0.1', 'Mn': '1.9', 'O': '4.0'}]",3,V,Cath
LiNi0.8Co0.2O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.2', 'O': '2.0'}]",4.3,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",3.5,V,Cath
FeS @ TiO2 @ C,"[{'Fe': '1.0', 'S': '1.0'}, {'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",3,V,Anod
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",4.6,V,Cath
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",3.8,Vvs.Li+,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.34,V,Cath
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.02,mV,Cath
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",5.1,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",2.5,V,Anod
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1.5,V vs. Li,Anod
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",2.57,V,Cath
Sb48Fe36P16,"[{'Sb': '48.0', 'Fe': '36.0', 'P': '16.0'}]",0.02,V,Anod
Li1.2Mn0.54Ni0.13Co0.13O2,"[{'Li': '1.2', 'Mn': '0.54', 'Ni': '0.13', 'Co': '0.13', 'O': '2.0'}]",3.61,V,Cath
Na4C24H8O8,"[{'Na': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",0.4,V,Anod
LiCo0.2Ni0.8O2,"[{'Li': '1.0', 'Co': '0.2', 'Ni': '0.8', 'O': '2.0'}]",3.9,V,Cath
Sb2MoO6,"[{'Sb': '2.0', 'Mo': '1.0', 'O': '6.0'}]",3,Vvs.Na+,Anod
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.227,V,Cath
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",4.22,V,Cath
LFP-C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.2,V,Cath
V2O5,"[{'V': '2.0', 'O': '5.0'}]",1.5,V,Cath
MnSâC,"[{'Mn': '1.0', 'S': '1.0'}]",3,Vvs.Li,Anod
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1.8,Vvs.Li,Anod
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",4,V,Cath
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",4.4,V,Cath
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",5.1,V,Cath
BOx,"[{'B': '1.0', 'O': 'x'}]",0.3,mV,Cath
Si / C / rGO,"[{'Si': '1.0'}, {'C': '1.0'}]",1.5,V,Anod
Pd / C,"[{'Pd': '1.0'}, {'C': '1.0'}]",1.83,V,Cath
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",4.7,V,Anod
LMO / LNMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3,V,Cath
Cu2S,"[{'Cu': '2.0', 'S': '1.0'}]",2,V,Cath
PrBa0.5Sr0.5Co2O5+Î´,"[{'Pr': '1.0', 'Ba': '0.5', 'Sr': '0.5', 'Co': '2.0', 'O': '5.0'}]",0.76,V,Cath
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1,V,Cath
MnO2 @ C @ MnO,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}, {'Mn': '1.0', 'O': '1.0'}]",3,V,Anod
VS4,"[{'V': '1.0', 'S': '4.0'}]",1.82,V,Cath
Nickel phosphide,"[{'Ni': '1.0', 'P': '1.0'}]",0.4,V,Anod
CoSe2 @ C / CNT,"[{'Co': '1.0', 'Se': '2.0', 'C': '1.0'}]",1.1,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.7,Vvs.Li,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4,Vvs,Cath
SnS2,"[{'Sn': '1.0', 'S': '2.0'}]",1.1,Vvs.Li,Anod
LiVOPO4,"[{'Li': '1.0', 'V': '1.0', 'O': '5.0', 'P': '1.0'}]",0.82,V,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",0.67,V,Anod
LiNi0.65Co0.25Mg0.05Ti0.05O2,"[{'Li': '1.0', 'Ni': '0.65', 'Co': '0.25', 'Mg': '0.05', 'Ti': '0.05', 'O': '2.",3.5,V,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",1.9,V,Cath
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",1,V,Anod
Li[Ni(1-x) / 2Co(1-x) / 2Mnx]O2,"[{'Co': '1-x'}, {'Mn': 'x', 'O': '2.0'}]",4.6,V,Cath
NaLi0.2Mn0.8O2,"[{'Na': '1.0', 'Li': '0.2', 'Mn': '0.8', 'O': '2.0'}]",3.8,V,Cath
LixMn2O4,"[{'Li': 'x', 'Mn': '2.0', 'O': '4.0'}]",2,V,Cath
SIB,"[{'S': '1.0', 'I': '1.0', 'B': '1.0'}]",0.1,V,Anod
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",2.5,V,Anod
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3,V,Cath
VO2(B) / Mo,"[{'B': '1.0', 'V': '1.0', 'O': '2.0'}, {'Mo': '1.0'}]",4,V,Cath
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",1,V,Anod
NVPF,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}]",4,V,Cath
Mn3O4,"[{'Mn': '3.0', 'O': '4.0'}]",0.5,VvsLi,Anod
CNT / FeOx,"[{'Fe': '1.0', 'O': 'x'}]",2,V,Anod
LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",2.7,V,Cath
Si @ TiO2âxFx-3,"[{'Si': '1.0'}, {'Ti': '1.0', 'O': '2-x', 'F': 'x-3'}]",2,V,Anod
S-TCS / ZnO(6),"[{'Zn': '1.0', 'O': '6.0'}]",3,V,Cath
LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",4.3,V,Cath
NS-LiNi0.5Mn0.5O2,"[{'N': '1.0', 'S': '1.0'}]",4.2,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.2,V,Cath
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.4,V,Cath
